,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
683,683,"полный цикл управления проектом ( от идеи до реализации приложения); взаимодействие с внутренними заказчиками; первичный анализ задач, поступающих от заказчиков; отладка коммуникации между отделами компании при постановке задач в отдел разработки; составление отчетности по результатам работы за месяц/квартал; предложения своих идей по разработке внутренних проектов. в подчинении 4 человека.","позволяем поработать с интересными и известными брендами с огромной аудиторией; современная кодовая база и возможность работы с актуальными технологиями; сильная команда и возможность влиять как на технологические, так и на продуктовые решения; возможна релокация в санкт-петербург; комфортабельный офис в шаговой доступности от станций метро чкаловская и петроградская; график работы 5\2 с плавающим началом рабочего дня; конкурентная заработная плата (обсуждается с успешными кандидатами в индивидуальном порядке); оформление по тк рф с 1-го дня, полис дмс после испытательного срока; релакс зона + вендинг от greenbox, курсы английского и много различных приятностей;","опыт работы на аналогичной позиции от года, понимание цикла разработки приложения (ios\android); понимание интернет-маркетинга и опыт работы с трафиком, будет вашим преимуществом; навыки сбора и анализа требований (написание технических заданий или составление пользовательских историй, ведение документации); опыт самостоятельного залива приложений; английский язык; коммуникативность, ответственность, высокий уровень самоорганизации, грамотная русская устная и письменная речь. позволяем поработать с интересными и известными брендами с огромной аудиторией; современная кодовая база и возможность работы с актуальными технологиями; сильная команда и возможность влиять как на технологические, так и на продуктовые решения; возможна релокация в санкт-петербург; комфортабельный офис в шаговой доступности от станций метро чкаловская и петроградская; график работы 5\2 с плавающим началом рабочего дня; конкурентная заработная плата (обсуждается с успешными кандидатами в индивидуальном порядке); оформление по тк рф с 1-го дня, полис дмс после испытательного срока; релакс зона + вендинг от greenbox, курсы английского и много различных приятностей;","alfaleads – прогрессивная рекламная it-компания. сфера нашей деятельности – партнёрский маркетинг, лидогенерация в промышленных масштабах и всё, что связано с cpa. наша команда, преимущественно, состоит из молодых, целеустремлённых и амбициозных профессионалов. сейчас мы находимся в поиске сотрудника, который будет связующим звеном между отделом разработки и нашими внутренними заказчиками. полный цикл управления проектом ( от идеи до реализации приложения); взаимодействие с внутренними заказчиками; первичный анализ задач, поступающих от заказчиков; отладка коммуникации между отделами компании при постановке задач в отдел разработки; составление отчетности по результатам работы за месяц/квартал; предложения своих идей по разработке внутренних проектов. в подчинении 4 человека. опыт работы на аналогичной позиции от года, понимание цикла разработки приложения (ios\android); понимание интернет-маркетинга и опыт работы с трафиком, будет вашим преимуществом; навыки сбора и анализа требований (написание технических заданий или составление пользовательских историй, ведение документации); опыт самостоятельного залива приложений; английский язык; коммуникативность, ответственность, высокий уровень самоорганизации, грамотная русская устная и письменная речь. позволяем поработать с интересными и известными брендами с огромной аудиторией; современная кодовая база и возможность работы с актуальными технологиями; сильная команда и возможность влиять как на технологические, так и на продуктовые решения; возможна релокация в санкт-петербург; комфортабельный офис в шаговой доступности от станций метро чкаловская и петроградская; график работы 5\2 с плавающим началом рабочего дня; конкурентная заработная плата (обсуждается с успешными кандидатами в индивидуальном порядке); оформление по тк рф с 1-го дня, полис дмс после испытательного срока; релакс зона + вендинг от greenbox, курсы английского и много различных приятностей;",projectmanager(мобильныеприложения),Санкт-Петербург,,,Новые Рекламные Технологии,2019-10-08T11:59:18+0300,between1And3,full,fullDay,Английский язык|Atlassian Jira|Постановка задач разработчикам|Работа в команде|Интернет-реклама
