,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
236,236,"вёрстка отдельных элементов личного кабинета сервиса, вёрстка сайтов связанных с нашими проектами","официальное трудоустройство по тк рф; зп 30 000 руб. с повышением после испытательного срока; плотное взаимодействие разработки с тестированием; гибкое начало рабочего дня; офис в центре петербурга, 5 минуты от метро чернышевская; приветливые сотрудники, готовые помочь, обучить, подсказать просторный офис",,"активно развивающаяся компания (дочерний проект группы компаний деловая связь) с молодым и амбициозным коллективом ищет себе в команду frontend разработчика для написания форм в личном кабинете, верстки элементов личного кабинета, верстки сайтов компаний, их модернизация. проект морезвонков взлетел в этом году и активно набирает обороты. растет популярность и известность. вы сможете стать частью команды проекта, которым уже пользуются по всей россии еще из приятного: мы проводим корпоративы (не пьянки, а интересные и активные) приятный дружный коллектив, который всегда друг другу помогает чай, кофе, печеньки отправляем на обучающие тренинги вёрстка отдельных элементов личного кабинета сервиса, вёрстка сайтов связанных с нашими проектами мы ждем: - знания html5, css3, - базовые знания js и jquery. - опыт работы с git, будет плюсом: - опыт работы с препроцессорами css less/sass официальное трудоустройство по тк рф; зп 30 000 руб. с повышением после испытательного срока; плотное взаимодействие разработки с тестированием; гибкое начало рабочего дня; офис в центре петербурга, 5 минуты от метро чернышевская; приветливые сотрудники, готовые помочь, обучить, подсказать просторный офис",frontendразработчикhtmlверстальщик,Санкт-Петербург,30000.0,,Деловая связь,2019-10-08T09:06:30+0300,noExperience,full,fullDay,jQuery|Git|Less|Sass|CSS3
