,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
44,44,"инженер по обслуживанию it-систем, осуществляющий мониторинг, техническое обслуживание и ремонт серверного и компьютерного оборудования",пятидневка с 10 до 19 официальное оформление и зп возможны командировки офис в пешей доступности от ст.м.лесная,"обязателен опыт обслуживания компьютерного оборудования и поддержки ос желателен опыт настройки и сопровождения схд, активного сетевого оборудования, мультимедийных систем высшее профильное образование технический английский язык аналогичный опыт работы от 2-х лет пятидневка с 10 до 19 официальное оформление и зп возможны командировки офис в пешей доступности от ст.м.лесная","инженер по обслуживанию it-систем, осуществляющий мониторинг, техническое обслуживание и ремонт серверного и компьютерного оборудования обязателен опыт обслуживания компьютерного оборудования и поддержки ос желателен опыт настройки и сопровождения схд, активного сетевого оборудования, мультимедийных систем высшее профильное образование технический английский язык аналогичный опыт работы от 2-х лет пятидневка с 10 до 19 официальное оформление и зп возможны командировки офис в пешей доступности от ст.м.лесная",инженерпообслуживаниюit-систем,Санкт-Петербург,,65000.0,BCC Company,2019-09-30T09:41:50+0300,between1And3,full,fullDay,Настройка сетевых подключений|Настройка ПК|Настройка ПО|Администрирование сетевого оборудования|Администрирование серверов Windows|Настройка серверов
