,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
538,538,,,,"разработка функционала серверной части web-приложений компании на c# и клиентской части web-приложений компании на angular. если опыта по angular не очень много, но есть желание учиться и развиваться, то при условии выполнения тестового задания кандидат будет рассматриваться как успешный. fullstack developer (c#, angular) требования: • опыт разработки веб приложений на c#; • знание .net 4.7+, asp.net web api; • знание angular 2+, typescript; • умение работать с git; • адекватность в оценке сроков задач; • умение разбираться в чужом коде; • опыт работы в команде. вашим преимуществом будут: • желание участвовать в построении и улучшении процессов; • опыт работы с jira, confluence; • опыт работы в scrum команде; • опыт работы с oracle db. что вас ожидает: мы применяем в работе проверенные технологии и подходы разработки, при этом следуем передовым тенденциям it-мира (agile, ci/cd); мы - компания-лидер коммерческого электронного документооборота в россии; заработная плата обсуждается индивидуально; свободное начало рабочего дня (с 8 до 10); кабинетная командная рассадка; дмс после окончания испытательного срока; выгодные условия по продуктам сбербанка; возможности профессионального и карьерного роста ограничиваются только желанием; высокий внутренний и внешний темп жизни компании. уважаемый кандидат, будет большим плюсом, если вместе с резюме вы пришлёте примеры кода, которыми вы гордитесь.","fullstack developer (c#, angular)",Санкт-Петербург,,,КОРУС Консалтинг СНГ,2019-09-17T10:32:55+0300,between1And3,full,fullDay,C#|AngularJS|.NET Framework|JavaScript|TypeScript|Atlassian Jira|Atlassian Confluence|Scrum|Git|Agile Project Management
