,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
984,984,"разработка кода на основе спецификаций; разработка и отладка модульных, интеграционных и системных тестов (unit-тестов); анализ и оптимизация кода; участие в разработке и ведении проектной и технической документации; ревьюирование, рефакторинг и реинжиниринг кода; участие в разработке и ведении проектной и технической документации.","стабильная компания и масштабные проекты; оформление и условия работы в соответствии с тк рф; конкурентоспособная и стабильная заработная плата; дружный и молодой коллектив программистов; офис в шаговой доступности от метро, вело- и автопарковка; просторные кабинеты, комфортабельные рабочие места, комната отдыха; обучение за счет компании, корпоративная библиотека, профессиональный и карьерный рост; медицинское страхование: полис дмс, корпоративный врач; компенсация занятий спортом, настольный теннис в офисе; корпоративные праздники и выезды на природу.","опыт разработки информационных систем на java (1.7) spring framework (mvc/security/data/websocket) orm hibernate apache tomcat навыки работы с git желательно: ревьюирование кода, умение описывать алгоритмы uml junit, mockito, powermock google web toolkit (gwt) стабильная компания и масштабные проекты; оформление и условия работы в соответствии с тк рф; конкурентоспособная и стабильная заработная плата; дружный и молодой коллектив программистов; офис в шаговой доступности от метро, вело- и автопарковка; просторные кабинеты, комфортабельные рабочие места, комната отдыха; обучение за счет компании, корпоративная библиотека, профессиональный и карьерный рост; медицинское страхование: полис дмс, корпоративный врач; компенсация занятий спортом, настольный теннис в офисе; корпоративные праздники и выезды на природу.","ао &quot;ниц спб эту&quot; занимается разработкой, производством и поставкой автоматизированных информационно-вычислительных систем. мы предлагаем заказчикам комплексную услугу – от проектирования и разработки информационных систем и программного обеспечения до организации их повседневной эксплуатации и дальнейшего развития. мы ищем талантливых программистов в проект по разработки единой информационно-аналитической системы. разработка кода на основе спецификаций; разработка и отладка модульных, интеграционных и системных тестов (unit-тестов); анализ и оптимизация кода; участие в разработке и ведении проектной и технической документации; ревьюирование, рефакторинг и реинжиниринг кода; участие в разработке и ведении проектной и технической документации. опыт разработки информационных систем на java (1.7) spring framework (mvc/security/data/websocket) orm hibernate apache tomcat навыки работы с git желательно: ревьюирование кода, умение описывать алгоритмы uml junit, mockito, powermock google web toolkit (gwt) стабильная компания и масштабные проекты; оформление и условия работы в соответствии с тк рф; конкурентоспособная и стабильная заработная плата; дружный и молодой коллектив программистов; офис в шаговой доступности от метро, вело- и автопарковка; просторные кабинеты, комфортабельные рабочие места, комната отдыха; обучение за счет компании, корпоративная библиотека, профессиональный и карьерный рост; медицинское страхование: полис дмс, корпоративный врач; компенсация занятий спортом, настольный теннис в офисе; корпоративные праздники и выезды на природу.",программист java (spring),Санкт-Петербург,,,НИЦ СПб ЭТУ (Научно-инженерный центр Санкт-Петербургского электротехнического университета),2019-10-01T09:11:27+0300,between1And3,full,fullDay,Java|Spring Framework|Apache Tomcat|Hibernate ORM|Git
