,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
34,34,"работа с электронными торговыми площадками; подготовка и подача заявок по фз-44 и фз-223; отслеживание изменений в законодательстве; подготовка и сбор сторонних документов для подачи заявки на участие в тендере; переговоры с заказчиками, коммуникации с различными отделами компании.","достойный оклад + высокие проценты, которые зависят только от вас; стабильная и своевременная выплата заработной платы. профессиональный и карьерный рост; испытательный срок: 1 месяц; график работы: полный рабочий день (пн-пт); работа в современном бизнес-центре; окружающий дружный коллектив стимулирует развитие и интерес к работе.","уверенный пользователь пк, знание оргтехники; знание фз-44 и фз-223; умение и желание работать с большим объемом информации; нацеленность на результат, усидчивость, своевременное выполнение поставленных задач; ответственность, оперативность, исполнительность, коммуникабельность, пунктуальность, грамотная устная и письменная речь, готовность к работе в режиме многозадачности; понимание специфики работы компании (it отрасль); внимательность!!! достойный оклад + высокие проценты, которые зависят только от вас; стабильная и своевременная выплата заработной платы. профессиональный и карьерный рост; испытательный срок: 1 месяц; график работы: полный рабочий день (пн-пт); работа в современном бизнес-центре; окружающий дружный коллектив стимулирует развитие и интерес к работе.","на собственном опыте мы убедились, что профессионально выполняемая работа - залог успешного сотрудничества. мы гордимся результатами своего труда и достижениями наших клиентов. приглашаем к сотрудничеству специалиста тендерного отдела. на конкурсной основе мы ищем неутомимого сотрудника с активной жизненной позицией, целеустремленного, ответственного и дисциплинированного, находчивого, командного, с живым мышлением, стремящегося к высокому доходу. работа с электронными торговыми площадками; подготовка и подача заявок по фз-44 и фз-223; отслеживание изменений в законодательстве; подготовка и сбор сторонних документов для подачи заявки на участие в тендере; переговоры с заказчиками, коммуникации с различными отделами компании. уверенный пользователь пк, знание оргтехники; знание фз-44 и фз-223; умение и желание работать с большим объемом информации; нацеленность на результат, усидчивость, своевременное выполнение поставленных задач; ответственность, оперативность, исполнительность, коммуникабельность, пунктуальность, грамотная устная и письменная речь, готовность к работе в режиме многозадачности; понимание специфики работы компании (it отрасль); внимательность!!! достойный оклад + высокие проценты, которые зависят только от вас; стабильная и своевременная выплата заработной платы. профессиональный и карьерный рост; испытательный срок: 1 месяц; график работы: полный рабочий день (пн-пт); работа в современном бизнес-центре; окружающий дружный коллектив стимулирует развитие и интерес к работе.",специалисттендерногоотдела,Санкт-Петербург,45000.0,,Софт Билдинг,2019-09-30T14:17:04+0300,between1And3,full,fullDay,Участие в Тендерах|подготовка документов для участия в тендерах|внимательность|оперативность
