,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1014,1014,,,,"мы ищем backend-инженеров для разработки высокопроизводительных распределённых биржевых систем. биржа должна быть способна бесперебойно обрабатывать десятки тысяч торговых заявок в секунду со временем обработки каждой заявки в микросекундном диапазоне. помимо приёма и обработки заявок, система предоставляет разнообразные высокопроизводительные api, обсчитывает и проверяет риски, интегрируется со сторонними системами, надёжно сохраняет все события и предоставляет отчёты и аналитику, публикует рыночные данные. в критических по производительности компонентах мы не можем себе позволить роскоши использовать базы данных и менеджеры транзакций, да и вообще писать что-то на диск. даже самая непродолжительная сборка мусора - нежелательна. в менее важных сервисах можно выдохнуть, но код по-прежнему должен быть аккуратным, хорошо спроектированным и поддерживаемым. что мы ожидаем от кандидатов: отличное знание базовых структур данных и алгоритмов. хорошее владение инструментарием j2se aka &quot;core java&quot;. у нас вы вряд ли сможете применить знания сложных фреймворков (да, мы говорим о тебе, hibernate, и о тебе, spring), зато поработаете с сетью, shared memory, битами, файлами и многопоточностью. опыт и интерес к &quot;низкоуровневой&quot; разработке на java. самые производительные компоненты разрабатываются с учётом mechanical sympathy и не должны плодить мусора. умение профилировать, писать бенчмарки, анализировать логи и дампы, выдвигать, валидировать и опровергать гипотезы о поведении программы в боевых условиях. интерес (а лучше - опыт) к проектированию и использованию распределённых систем. cap-теорема, сетевые протоколы, event sourcing, консенсус, репликация, partitioning и.т.п. умение проектировать, реализовывать и использовать rest api. владение английским языком достаточное для чтения и написания технической документации. будет плюсом: опыт работы с базами данных (как sql, так и nosql) - проектирование, оптимизация производительности, глубокое понимание внутренностей. опыт работы с zookeeper, etcd, consul. опыт работы с docker и средствами его оркестрации. опыт работы с linux, а лучше - опыт его тонкой настройки. опыт работы с высокопроизводительными messaging-системами и протоколами - aeron, tibco, informatica etc. представление о биржевых финансовых рынках. опыт работы с финансовыми протоколами (fix). мы работаем по kanban, у нас маленькая команда, git, жёсткое code review и неформальная атмосфера. у нас надо писать тесты - как юнит, так и интеграционные. любые идеи приветствуются и поощряются. выглядит отличным местом работы, не так ли?",middleseniorjavadeveloper(exchange),Санкт-Петербург,,,Devexperts (Российский бренд Эксперт-Система),2019-10-04T13:30:09+0300,between3And6,full,flexible,
