,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
854,854,консультирование клиентов по продукции компании в офисе продаж; заключение договоров с клиентами; отправка заказа в производство; ведение договора от выполнения замера до сдачи работ; составление отчетности.,"место работы: один из офисов компании, проговариваем на собеседовании; удобный сменный график работы; заработная плата оклад + %; профессиональный и карьерный рост.","четкая и грамотная речь; знание компьютера на уровне уверенного пользователя; умение работать с документами; готовность работать с большим объемом информации; нацеленность на результат; доброжелательность, оптимизм, дисциплинированность; опыт работы в оконной сфере. место работы: один из офисов компании, проговариваем на собеседовании; удобный сменный график работы; заработная плата оклад + %; профессиональный и карьерный рост.","консультирование клиентов по продукции компании в офисе продаж; заключение договоров с клиентами; отправка заказа в производство; ведение договора от выполнения замера до сдачи работ; составление отчетности. четкая и грамотная речь; знание компьютера на уровне уверенного пользователя; умение работать с документами; готовность работать с большим объемом информации; нацеленность на результат; доброжелательность, оптимизм, дисциплинированность; опыт работы в оконной сфере. место работы: один из офисов компании, проговариваем на собеседовании; удобный сменный график работы; заработная плата оклад + %; профессиональный и карьерный рост.",менеджерпопродажампвх-окон,Санкт-Петербург,30000.0,,Визапласт,2019-10-03T13:50:29+0300,between1And3,full,fullDay,Грамотная речь|Заключение договоров|Пользователь ПК|Консультирование|Работа в команде
