,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
614,614,изучение оригинального (кастомного) движка магазина на php; проектирование restapi на базе движка; интеграция верстки в шаблонизатор; интеграция по api; настройка кеширования.,"оформление в соответствии с тк рф, социальные гарантии удаленная работа","используемые технологии в проекте: 1) php (ооп) 2) html, css, js 3) restapi (json) 4) postgresql, redis, nginx (apache) 5) шаблонизация на .tpl файлах 6) git большим плюсом будет знание: webpack, js, pug, scss, svg. оформление в соответствии с тк рф, социальные гарантии удаленная работа","проектная работа сроком до 2-х месяцев. изучение оригинального (кастомного) движка магазина на php; проектирование restapi на базе движка; интеграция верстки в шаблонизатор; интеграция по api; настройка кеширования. используемые технологии в проекте: 1) php (ооп) 2) html, css, js 3) restapi (json) 4) postgresql, redis, nginx (apache) 5) шаблонизация на .tpl файлах 6) git большим плюсом будет знание: webpack, js, pug, scss, svg. оформление в соответствии с тк рф, социальные гарантии удаленная работа",back-endразработчикphp-разработчик,Санкт-Петербург,,180000.0,КРЕАСО,2019-10-06T10:36:39+0300,between3And6,project,remote,PHP|phpMyAdmin|HTML5|CSS3|JS|RestAPI|JSON API|PostgreSQL|Redis|Nginx
