,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
142,142,"проводить переговоры и согласовывать условия сделок с крупными и ключевыми контрагентами на уровне первых лиц организаций. координировать и контролировать деятельность подразделения, подрядных организаций, органов власти по оформлению прав собственности на объекты капитального строительства (амс, лксс, волс) и земельные участки, используемые для размещения объектов связи. контролировать своевременное заключение, продление, прекращение договоров с контрагентами. организовывать и контролировать претензионной работы. участвовать в формировании проекта годового бюджета региона разрабатывать, планировать и внедрять инициативы по удержанию и снижению арендной платы. проводить мониторинг и анализ ценовой политики арендодателей по сегментам и территориям. организовать эффективное взаимодействие с другими подразделениями компании.",достойный уровень заработной платы (оклад +ежегодное премирование). официальное оформление в штат компании с первого дня работы и полностью «белая» заработная плата. корпоративный полис дмс. компенсация мобильной связи мегафон. частичная компенсация любого фитнес-абонемента.,"опыт руководства территориально распределенным коллективом свыше 20 сотрудников не менее 3-х лет; развитые управленческие навыки; опыт проведения коммерческих переговоров о снижении затрат на уровне первых лиц организаций. опыт работы с государственными (муниципальными) органами власти; навыки ведения деловой переписки; знание основ общегражданского и отраслевого (связь) законодательства (имущественные отношения, договорное право, земельное право). достойный уровень заработной платы (оклад +ежегодное премирование). официальное оформление в штат компании с первого дня работы и полностью «белая» заработная плата. корпоративный полис дмс. компенсация мобильной связи мегафон. частичная компенсация любого фитнес-абонемента.","проводить переговоры и согласовывать условия сделок с крупными и ключевыми контрагентами на уровне первых лиц организаций. координировать и контролировать деятельность подразделения, подрядных организаций, органов власти по оформлению прав собственности на объекты капитального строительства (амс, лксс, волс) и земельные участки, используемые для размещения объектов связи. контролировать своевременное заключение, продление, прекращение договоров с контрагентами. организовывать и контролировать претензионной работы. участвовать в формировании проекта годового бюджета региона разрабатывать, планировать и внедрять инициативы по удержанию и снижению арендной платы. проводить мониторинг и анализ ценовой политики арендодателей по сегментам и территориям. организовать эффективное взаимодействие с другими подразделениями компании. опыт руководства территориально распределенным коллективом свыше 20 сотрудников не менее 3-х лет; развитые управленческие навыки; опыт проведения коммерческих переговоров о снижении затрат на уровне первых лиц организаций. опыт работы с государственными (муниципальными) органами власти; навыки ведения деловой переписки; знание основ общегражданского и отраслевого (связь) законодательства (имущественные отношения, договорное право, земельное право). достойный уровень заработной платы (оклад +ежегодное премирование). официальное оформление в штат компании с первого дня работы и полностью «белая» заработная плата. корпоративный полис дмс. компенсация мобильной связи мегафон. частичная компенсация любого фитнес-абонемента.","руководитель по аренде, легализации и нормативному обеспечению объектов связи",Санкт-Петербург,,,МегаФон,2019-09-23T11:23:37+0300,between3And6,full,fullDay,
