,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
433,433,,,,"обязанности: исследование и анализ рынка детских товаров, выявление покупательских предпочтений; формирование ассортиментной матрицы на закупку товара у сторонних поставщиков; аналитика продаж и планирование спроса каждой товарной категории; аналитика и прогнозирование цен на закупаемую продукцию; анализ движения товаров и эффективности продаж; ведение переговоров с поставщиками и согласование наиболее выгодных условий: качество, цена (увеличение маржинальности), оптимизация сроков выполнения заказов; требования: высшее образование опыт работы на аналогичной позиции в крупных розничных сетях fashion-сферы (желательно в мультибрендовой сети магазинов) отличное знание excel, 1с аналитический склад ума, большой опыт аналитической работы условия: работа в офисе; 5/2 с 9:00 до 18:00 (1 час - обед); оформление по тк рф; оплачиваемый отпуск и больничный; официальная зарплата на карту дважды в месяц; работа в районе станции метро “старая деревня”, &quot;беговая&quot;.",категорийный менеджер по закупке (детские товары),Санкт-Петербург,60000.0,,ТМ CROCKID,2019-10-02T10:32:32+0300,between1And3,full,fullDay,
