,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
441,441,,"удаленная работа либо работа в офисе, фулл-тайм, гибкий график. четко поставленные задачи: адекватную оценку затрат времени тимлидом, техническое задание. отлаженные процессы разработки, код-ревью от тимлида. работа над проектом в команде опытных ребят: тимлида, бэкендера, дизайнера и проджект-менеджера. они на связи и готовы помочь, если возникают трудности. интересные и сложные проекты. официальное оформление, белая зп.",,"heads and hands разрабатывает и выводит на рынок сложные веб-сервисы и мобильные приложения. мы сделали продукты для касперского, land rover, lamoda, leroy merlin, zakazaka, петровича. помогли с проектами яндексу, abbyy, mail.ru и тинькофф банку. а еще мы на 5 месте среди разработчиков мобильных приложений по версии tagline. сейчас мы ищем в нашу команду middle frontend-разработчика на удалённую основу или в офис г. санкт-петербург. необходимые навыки: основы: js, html5, scss/less, git. обязательный опыт: typescript, react, redux. будет плюсом: react-material ui, redux-saga. удаленная работа либо работа в офисе, фулл-тайм, гибкий график. четко поставленные задачи: адекватную оценку затрат времени тимлидом, техническое задание. отлаженные процессы разработки, код-ревью от тимлида. работа над проектом в команде опытных ребят: тимлида, бэкендера, дизайнера и проджект-менеджера. они на связи и готовы помочь, если возникают трудности. интересные и сложные проекты. официальное оформление, белая зп.",frontend-разработчикreact,Санкт-Петербург,,,Хедс анд Хендс,2019-10-08T11:29:20+0300,between1And3,full,remote,HTML5|CSS3|JS (ES5)|Angular|TypeScript|RxJs|NGRX
