,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
8,8,,,,"в связи с расширением федеральной сети сервисных центров, в группу компаний требуется сервисный инженер по ремонту копировально-множительной техники. мы нацелены на качество и результат! именно поэтому для наших сотрудников мы проводим бесплатное обучение ремонту принтеров и мфу по передовым европейским технологиям. предлагаем отличные условия: бесплатное обучение с последующим трудоустройством; официальное оформление по тк рф; удобный график работы на выбор: 5/2, 4/2; фиксированный процент от заказа (минимум 1 500 руб.) стабильный высокий доход (на начальном этапе от 50 000 руб., мастера зарабатывают от 80 000 - 100 000 руб. на руки); ежедневные выплаты заработной платы; собственный склад и служба снабжения; скидки у компаний-партнеров. что входит в обязанности: выездная диагностика и ремонт оргтехники; модульная замена комплектующих: отчетность по выполненным заказам. наш кандидат: желает работать в одной из самых востребованных профессий на рынке; хочет иметь стабильный высокий заработок; инициативен и готов вложить всю энергию в работу подходите под портрет идеального кандидата? тогда обязательно оставляйте свой отклик на вакансию и записывайтесь на собеседование. мы ждем именно вас!","ученик мастера по ремонту офисной техники (мфу, принтеры)",Санкт-Петербург,67000.0,95000.0,Гранд,2019-10-08T09:35:44+0300,noExperience,full,shift,
