,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
486,486,,"официальное оформление, белая зарплата, отпуск согласно тк рф; гибкий график работы; дмс со стоматологией индивидуальные курсы английского языка с носителем в рабочее время; бонусы за проектные успехи ; дружная команда и интересные задачи; возможности профессионального роста; посещение тренингов, конференций, прохождение сертификаций, внутренние семинары по обмену знаниями; работа в современном и комфортном офисе: вело- и автопарковки, фитнес-клуб, оборудованная столовая, чай, кофе удобные и современные рабочие места; корпоративные занятия спортом, командные тимбилдинги.","высшее образование в области разработки по (возможно студенты старших курсов) опыт в тестировании (стажировка, курсы, чтение литературы) – будет большим плюсом английский язык не ниже intermediate – разговорный и письменный желание обучаться и развиваться в тестировании логическое мышление, инициативность, умение работать в команде, быстрая обучаемость опыт работы с технической литературой (чтение, анализ, структурирование); понимание процессов разработки и жизненного цикла по; официальное оформление, белая зарплата, отпуск согласно тк рф; гибкий график работы; дмс со стоматологией индивидуальные курсы английского языка с носителем в рабочее время; бонусы за проектные успехи ; дружная команда и интересные задачи; возможности профессионального роста; посещение тренингов, конференций, прохождение сертификаций, внутренние семинары по обмену знаниями; работа в современном и комфортном офисе: вело- и автопарковки, фитнес-клуб, оборудованная столовая, чай, кофе удобные и современные рабочие места; корпоративные занятия спортом, командные тимбилдинги.","combined ratio solutions llc - американская компания, занимающаяся разработкой продуктов для страховых компаний. наши заказчики — крупные международные компании, лидеры в сфере страхования. все наши проекты — долгосрочные, и мы следим за тем, чтобы их было удобно развивать и поддерживать. для этого мы применяем практики code review, architecture review, static code analysis, ci/cd, automated testing. мы работаем с многочисленными модулями и web-приложениями для нашего заказчика, находящихся на разных стадиях жизненного цикла: от проектирования до поддержки. в процессе разработки используются scrum. у нас вы сможете приобщиться к миру современных интернет-медиа, включиться в отлаженный agile процесс разработки, стать частью высокопрофессиональной, ориентированной на результат и инновации команды, побывать в командировках в нью-йорке. задачи: поддержание тестовой документации в актуальном состоянии; проведение ручного функционального тестирования; тестирование gui, usability, данных, сервисов, api; тестирования web-приложений (frontend &amp; backend) и баз данных; взаимодействие с аналитиками, разработчиками, архитектором проекта; заведение и отслеживание ошибок; подготовка отчетов о тестировании. система контроля версий git/tfs высшее образование в области разработки по (возможно студенты старших курсов) опыт в тестировании (стажировка, курсы, чтение литературы) – будет большим плюсом английский язык не ниже intermediate – разговорный и письменный желание обучаться и развиваться в тестировании логическое мышление, инициативность, умение работать в команде, быстрая обучаемость опыт работы с технической литературой (чтение, анализ, структурирование); понимание процессов разработки и жизненного цикла по; официальное оформление, белая зарплата, отпуск согласно тк рф; гибкий график работы; дмс со стоматологией индивидуальные курсы английского языка с носителем в рабочее время; бонусы за проектные успехи ; дружная команда и интересные задачи; возможности профессионального роста; посещение тренингов, конференций, прохождение сертификаций, внутренние семинары по обмену знаниями; работа в современном и комфортном офисе: вело- и автопарковки, фитнес-клуб, оборудованная столовая, чай, кофе удобные и современные рабочие места; корпоративные занятия спортом, командные тимбилдинги.",juniortester,Санкт-Петербург,,,Combined Ratio Solutions,2019-09-20T10:43:03+0300,noExperience,full,fullDay,
