,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1135,1135,,"трудоустройство по договору гпх, молодой, энергичный коллектив,",,"для работы в городе тюмени требуется монтажник для проведения инсталляций по технологии pon (оператор связи пао &quot;ростелеком&quot;). трудоустройство по договору гпх, молодой, энергичный коллектив, разъездной характер работы, выплата заработной платы 2 раза в месяц. требование к кандидатам: ответственность, честность, опыт работы в сфере it обязателен, требуется навык работы с компьютерной техникой, настройки беспроводного и проводного коммуникационного оборудования, коммуникабельность, в обязанности входит: выезд к абонентам пао &quot;ростелеком&quot; в оговоренное время, выполнение работ согласно технологической инструкции, регулярные визиты в офис для отчета по выполненным заявкам и получения необходимого для работы оборудования и материалов.",монтажник связи,Тюмень,35000.0,70000.0,Системы Комплексной Безопасности,2019-09-23T15:05:44+0300,between1And3,full,fullDay,Монтаж инженерных систем|Монтаж оборудования|Инженерные системы|Настройка сетевых подключений|Электрические системы и слаботочные системы
336,336,"подключение абонентов компании на предприятиях, бизнес центрах и в жилых домах; монтаж кабелей связи (медных и волоконно-оптических, монтаж оборудования)","оформление по тк рф, белая заработная плата; сдельная оплата; график работы 2/2, с 9.00 до 21.00; компенсация питания; компенсация мобильной связи; спецодежда, инструмент.","опыт работы по монтажу радио- или электротехнического оборудования, вычислительных или кабельных сетей (или в схожей сфере); опытный пользователь пк (ms word‚ excel‚ internet); коммуникабельный‚ энергичный‚ целеустремленный; оформление по тк рф, белая заработная плата; сдельная оплата; график работы 2/2, с 9.00 до 21.00; компенсация питания; компенсация мобильной связи; спецодежда, инструмент.","подключение абонентов компании на предприятиях, бизнес центрах и в жилых домах; монтаж кабелей связи (медных и волоконно-оптических, монтаж оборудования) опыт работы по монтажу радио- или электротехнического оборудования, вычислительных или кабельных сетей (или в схожей сфере); опытный пользователь пк (ms word‚ excel‚ internet); коммуникабельный‚ энергичный‚ целеустремленный; оформление по тк рф, белая заработная плата; сдельная оплата; график работы 2/2, с 9.00 до 21.00; компенсация питания; компенсация мобильной связи; спецодежда, инструмент.",монтажник связи,Санкт-Петербург,50000.0,73000.0,ОБИТ,2019-10-07T09:30:48+0300,between1And3,full,fullDay,Водительское удостоверение категории B
