,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
25,25,подготовка видеоматериала для монтажа и работа с видеоматериалом на концертах; монтаж видео роликов для концерта; создание креативного контента для концерта.,уровень дохода и график работы обсуждается с успешным кандидатом по итогам собеседования; офис рядом со ст. метро &quot;приморская&quot;,знание программного обеспечения premiere pro и умение работать на масos. опыт работы на концертных площадках; составление технического райдера. уровень дохода и график работы обсуждается с успешным кандидатом по итогам собеседования; офис рядом со ст. метро &quot;приморская&quot;,в международном концертном агентстве &quot;ворлд старс&quot; открыта вакансия режиссера видеомонтажа (видеоинженер) подготовка видеоматериала для монтажа и работа с видеоматериалом на концертах; монтаж видео роликов для концерта; создание креативного контента для концерта. знание программного обеспечения premiere pro и умение работать на масos. опыт работы на концертных площадках; составление технического райдера. уровень дохода и график работы обсуждается с успешным кандидатом по итогам собеседования; офис рядом со ст. метро &quot;приморская&quot;,режиссермонтажавидеоинженер,Санкт-Петербург,,,Международное Букинг Агентство Ворлд Старс,2019-10-07T12:53:35+0300,between1And3,part,flexible,
