,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
670,670,,,,"специалист по работе с номенклатурой обязанности: 1. ответственный за добавление/ведение/ номенклатуры. штрихкодизация. 2. ценообразование на базовом уровне. 3. обновление/добавление фотографий номенклатуры на сайт маркета. 4. ответы на отзывы клиентов на сайте маркета требования: 1. ответственность, коммуникабельность 2. подкованность в технических вопросах и вопросах общего по (программного обеспечения - windows, общие прикладные офисные программы (excel, word и т.д.) 2. уверенный пользователь 1с. 3. знания в области спортивного питания будут вашим преимуществом условия: 1. работа в головном офисе в санкт-петербурге. 2. график 5/2 с 9:00 до 18:00 3. зп на испытательный срок от 40000 - 60000 !!!в зависимости от вашей работы и скорости обучения!!!",менеджерпроектов1с,Санкт-Петербург,40000.0,60000.0,Франчайзинг Доча,2019-09-20T16:25:24+0300,noExperience,full,fullDay,Adobe Photoshop|Windows 7|Офисная техника|Высокая скорость печати|1С: Документооборот
