,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
186,186,,,,"в связи с расширением команды технической поддержки мы приглашаем талантливых специалистов в нашу компанию. предстоит поддерживать высоконагруженные системы нашей собственной разработки, установленные у заказчиков. ваши задачи: прием и регистрация обращений от клиентов, консультирование пользователей по техническим вопросам; ведение переговоров с клиентами с целью выяснения сути проблемы и сбора диагностической информации; ведение учета стендов отдела, выдача и их поддержка в актуальном состоянии; мониторинг систем, реагирование на аварийные ситуации; приемка проектов на техническую поддержку, оформление паспортов, ведение документации; ведение необходимой отчетности по проделанной работе. наши ожидания от вас: высшее или неоконченное высшее техническое образование; знание ос семейства windows на уровне администратора; понимание аппаратной части пк; коммуникабельность: умение спокойно, вежливо и доходчиво объяснять, стрессоустойчивость. грамотная речь и умение вести деловую переписку. будет вашим плюсом: опыт работы в технической поддержке; владение английским языком на уровне intermediate и выше.",инженер1-ойлиниитехническойподдержки,Санкт-Петербург,,,ЦРТ | Группа компаний,2019-09-16T15:13:55+0300,between1And3,full,fullDay,Windows 8|Windows 7|Администрирование серверов Windows
