,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
798,798,"в настоящий момент открыта вакансия координатор проектов направляния &quot;коммуникационные стратегии&quot; 1. ведение проектов в bitrix24: ежедневный контроль наличия задач в проекте и сроков их выполнения; фиксирование в основной ленте коммуникации со всеми участниками проекта; ежедневный контроль наличия рабочих документов на диске. 2. координационная поддержка клиентских проектов в соответствии со стандартами компании и форматами координирования: организация командировок внешним и внутренним сотрудникам компании; формирование дорожной карты проекта совместно с руководителем проекта; организация акс/вкс и очных встреч по проекту; отправка промежуточных результатов заказчику; составление резюме встреч по проекту; распределение задач внутри проектной группы; подготовка проекта к архивации; своевременное уведомление руководителя проекта о невозможности выполнения технических, бюджетных или временных целей проекта. 3. предоставление заказчику качественной услуги по координированию проекта: создание единого информационного поля для всех участников проекта; еженедельная отправка текущего статуса проекта заказчику; организация акс по текущему статусу проекта (1 раз в 2 недели); удержание темпа реализации проекта.",5 дневная рабочая неделя оформление по тк исп. срок – 35 000 руб. после исп. срока – 40 000 руб + премия/бонусы,"опыт работы в управлении проектами в сфере маркетинга, рекламы и pr, корпоративных коммуникациях - от 1 года высшее образование грамотная устная и письменная речь быстрая/слепая печать навыки деловой переписки структурирование информации базовые знания ms office (word, excel, power point) работа в команде стрессоустойчивость многозадачность быстрая обучаемость коммуникабельность желание развиваться 5 дневная рабочая неделя оформление по тк исп. срок – 35 000 руб. после исп. срока – 40 000 руб + премия/бонусы","одна из крупнейших российских консалтинговых компаний расширяет свою динамично развивающуюся команду. основные направления: консалтинг, корпоративные коммуникации, обучение персонала, оценка персонала. работа в области организационного и управленческого консалтинга позволит вам развить смежные компетенции и предоставит возможность реализовать крупные проекты с такими компаниями, как газпром нефть, сибур, лукойл, ростелеком и другими. в настоящий момент открыта вакансия координатор проектов направляния &quot;коммуникационные стратегии&quot; 1. ведение проектов в bitrix24: ежедневный контроль наличия задач в проекте и сроков их выполнения; фиксирование в основной ленте коммуникации со всеми участниками проекта; ежедневный контроль наличия рабочих документов на диске. 2. координационная поддержка клиентских проектов в соответствии со стандартами компании и форматами координирования: организация командировок внешним и внутренним сотрудникам компании; формирование дорожной карты проекта совместно с руководителем проекта; организация акс/вкс и очных встреч по проекту; отправка промежуточных результатов заказчику; составление резюме встреч по проекту; распределение задач внутри проектной группы; подготовка проекта к архивации; своевременное уведомление руководителя проекта о невозможности выполнения технических, бюджетных или временных целей проекта. 3. предоставление заказчику качественной услуги по координированию проекта: создание единого информационного поля для всех участников проекта; еженедельная отправка текущего статуса проекта заказчику; организация акс по текущему статусу проекта (1 раз в 2 недели); удержание темпа реализации проекта. опыт работы в управлении проектами в сфере маркетинга, рекламы и pr, корпоративных коммуникациях - от 1 года высшее образование грамотная устная и письменная речь быстрая/слепая печать навыки деловой переписки структурирование информации базовые знания ms office (word, excel, power point) работа в команде стрессоустойчивость многозадачность быстрая обучаемость коммуникабельность желание развиваться 5 дневная рабочая неделя оформление по тк исп. срок – 35 000 руб. после исп. срока – 40 000 руб + премия/бонусы",координаторпроектов,Санкт-Петербург,40000.0,,Артекс,2019-09-26T15:07:22+0300,between1And3,full,fullDay,Управление проектами|MS PowerPoint|Управление персоналом|Деловая переписка|Грамотная речь|Деловая коммуникация|Внутренние коммуникации|Организация встреч|Работа в команде|Обучение и развитие|Организационное консультирование|Документооборот|Высокая скорость печати|Коммуникативная стратегия
