,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
886,886,"- сопровождение офисной инфраструктуры. - техническая поддержка пользователей. - подготовка рабочих мест для новых сотрудников. - инвентаризация и учет техники и по. - апгрейд существующей техники/закупка новой, закупка по.","возможность работы в компании - ведущем разработчике и издателе онлайн игр на территории снг. достойная заработная плата по результатам собеседования. широкие возможности для профессионального роста. работа в молодой, дружной, творческой команде. официальное оформление согласно тк рф с первого дня. комфортабельный офис (ст. м. ладожская, 2 минуты от метро). чай, кофе, сладости и фрукты на офисной кухне.","- windows, linux на уровне администратора. - microsoft ad, dhcp, dns. - понимание основных принципов работы сети. - обучаемость, стрессоустойчивость, ответственность, внимательность.","- сопровождение офисной инфраструктуры. - техническая поддержка пользователей. - подготовка рабочих мест для новых сотрудников. - инвентаризация и учет техники и по. - апгрейд существующей техники/закупка новой, закупка по. - windows, linux на уровне администратора. - microsoft ad, dhcp, dns. - понимание основных принципов работы сети. - обучаемость, стрессоустойчивость, ответственность, внимательность. преимущества: - опыт работы с серверным оборудованием (dell, ibm). - опыт настройки сетевого оборудования. - опыт работы с системами мониторинга (zabbix). - опыт работы с продуктами atlassian. - опыт написания скриптов (shell, powershell). возможность работы в компании - ведущем разработчике и издателе онлайн игр на территории снг. достойная заработная плата по результатам собеседования. широкие возможности для профессионального роста. работа в молодой, дружной, творческой команде. официальное оформление согласно тк рф с первого дня. комфортабельный офис (ст. м. ладожская, 2 минуты от метро). чай, кофе, сладости и фрукты на офисной кухне.",системныйадминистраторофиснойинфраструктурыhelpdesk,Санкт-Петербург,,,Nival,2019-10-09T17:25:56+0300,between1And3,full,fullDay,Linux|TCP/IP|Настройка сетевых подключений|Windows 7|Офисная техника|Helpdesk
