,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
162,162,"проведение анализа, подготовка предложений по автоматизации и развитию банковских систем организация и подготовка функциональных требований/технических заданий на разработку/модернизацию программного обеспечения организация и участие в установочных встречах при планировании проектов","комфортный офис класса а+ в 10 минутах ходьбы от ст.м. новочеркасская профессиональный и дружный коллектив зона отдыха и питания (оборудованная и просторная кухня, чай, кофе снеки; настольный теннис; корпоративная библиотека) льготные условия кредитования для сотрудников",опыт работы от 1 года бизнес и/или системным аналитиком опыт разработки тз/фт на доработку функциональности системы знание sql и субд,"проведение анализа, подготовка предложений по автоматизации и развитию банковских систем организация и подготовка функциональных требований/технических заданий на разработку/модернизацию программного обеспечения организация и участие в установочных встречах при планировании проектов опыт работы от 1 года бизнес и/или системным аналитиком опыт разработки тз/фт на доработку функциональности системы знание sql и субд будет преимуществом: опыт работы аналитиком по crm системам знание предметной области: проведение корпоративных или розничных маркетинговых кампаний, кредитования физ. лиц (ипотека, автокредитование, потребительское кредитование). знание продуктов компании sas (sas marketing automation, sas real-time decision manager) знание любых технологий интеграции ит-систем, навыки разработки технических заданий на интеграцию ит-систем. комфортный офис класса а+ в 10 минутах ходьбы от ст.м. новочеркасская профессиональный и дружный коллектив зона отдыха и питания (оборудованная и просторная кухня, чай, кофе снеки; настольный теннис; корпоративная библиотека) льготные условия кредитования для сотрудников",аналитикsas,Санкт-Петербург,,,Банк Санкт-Петербург,2019-10-07T15:22:08+0300,between1And3,full,fullDay,
