,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1035,1035,разработка новых проектов компании; работа в agile-команде; участие в анализе требований и проектировании систем.,"бесплатный спортзал. бесплатное 2-х разовое питание. дружная команда профессионалов. комфортный офис в 7 минутах пешком от метро ладожская. пятидневная неделя, полный рабочий день, с гибким началом (9:00-12:00). возможность карьерного и материального роста.","продвинутое владение javascript, es6, es7; знание современного инструментария фронтенд-разработки: webpack, npm, babel; знание принципов построения react приложения: ssr, spa; redux, recompose, reselect; уверенная работа с git.","суши wok – самая большая сеть take-away в россии, и мы не собираемся останавливаться! это более 580 торговых точек в более чем 100 городах россии. а еще мы активно продвигаемся за рубежом! для того чтобы покорять новые вершины и делать жизнь миллионов проще нам нужен мастер frontend-разработки, понимающий, что клиентская разработка - это гораздо больше чем сдвинуть кнопку на два пикселя. вместе мы будем делать первоклассные продукты и выпускать их на рынок. так что, если чувствуешь в себе жгучее желание творить, обязательно приходи! разработка новых проектов компании; работа в agile-команде; участие в анализе требований и проектировании систем. продвинутое владение javascript, es6, es7; знание современного инструментария фронтенд-разработки: webpack, npm, babel; знание принципов построения react приложения: ssr, spa; redux, recompose, reselect; уверенная работа с git. дополнительным плюсом будет: опыт разработки бэкенд на node.js опыт работы с docker опыт работы над ecommerce проектами опыт работы с svg-анимациями знание принципов функционального программирования бесплатный спортзал. бесплатное 2-х разовое питание. дружная команда профессионалов. комфортный офис в 7 минутах пешком от метро ладожская. пятидневная неделя, полный рабочий день, с гибким началом (9:00-12:00). возможность карьерного и материального роста.",frontenddeveloperфронтендразработчик(react),Санкт-Петербург,90000.0,140000.0,Суши WOK,2019-10-03T10:59:44+0300,between1And3,full,fullDay,JavaScript|Git|Node.js|Pascal|Пользователь ПК|CSS3
