,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
813,813,"сопровождение и обеспечение бесперебойной работы информационных сервисов компании; техническое обслуживание аппаратно-программных комплексов; обеспечение работоспособности: домена microsoft active directory, систем на базе windows server; почтовой системы ms exchange; фермы терминальных серверов microsoft; файловых серверов и серверов сетевой печати microsoft; платформы 1с: предприятие. управление системой резервного копирования данных; управление средствами мониторинга; участие в разработке и внедрении проектов по развитию систем; планирование и проведение изменений конфигураций, документирование проведенных изменений; разработка и ведение эксплуатационной документации; подготовка статистических отчетов: о режимах функционирования систем, о потребляемых аппаратно-программных ресурсах.","график работы 5/2, с 9:00 до 18:00; оформление по тк рф; полис дмс.","высшее техническое образование; будет преимуществом знания продуктов семейства microsoft: system center, sharepoint server, sql, навыки автоматизации процессов с помощью интерпретаторов powershell или python; экспертные знания серверных операционных систем microsoft, службы каталогов ms active directory, почтовой системы ms exchange; знание и понимание сетевых технологий; подготовки технической эксплуатационной документации; знание и понимание основ itil/itsm. график работы 5/2, с 9:00 до 18:00; оформление по тк рф; полис дмс.","сопровождение и обеспечение бесперебойной работы информационных сервисов компании; техническое обслуживание аппаратно-программных комплексов; обеспечение работоспособности: домена microsoft active directory, систем на базе windows server; почтовой системы ms exchange; фермы терминальных серверов microsoft; файловых серверов и серверов сетевой печати microsoft; платформы 1с: предприятие. управление системой резервного копирования данных; управление средствами мониторинга; участие в разработке и внедрении проектов по развитию систем; планирование и проведение изменений конфигураций, документирование проведенных изменений; разработка и ведение эксплуатационной документации; подготовка статистических отчетов: о режимах функционирования систем, о потребляемых аппаратно-программных ресурсах. высшее техническое образование; будет преимуществом знания продуктов семейства microsoft: system center, sharepoint server, sql, навыки автоматизации процессов с помощью интерпретаторов powershell или python; экспертные знания серверных операционных систем microsoft, службы каталогов ms active directory, почтовой системы ms exchange; знание и понимание сетевых технологий; подготовки технической эксплуатационной документации; знание и понимание основ itil/itsm. график работы 5/2, с 9:00 до 18:00; оформление по тк рф; полис дмс.",главный эксперт сопровождения ит сервисов,Санкт-Петербург,,,Газстройпром,2019-10-02T11:13:33+0300,noExperience,full,fullDay,PowerShell|SharePoint Server|Active Directory|MS SQL|MS Exchange
