,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
937,937,,,,"ищем frontend разработчика в команду разработки направления образование компании нетрика. это направление разрабатывает веб и интеграционные решения, предназначенные для автоматизации процессов, происходящих в сфере образования, а именно: государственные услуги в сфере образования (запись в школу, запись в детский сад и др), электронный дневник, предоставление информации о результатах сданных экзаменов и многое другое. мы создаем информационные системы регионального и федерального уровня, охватывающие все категории участников образовательного процесса, от родителей до специалистов ведомств и комитетов. и являемся одним из лидеров в разработке подобных решений в нашей стране. что мы ждем от соискателя: знание и, главное, понимание принципов работы typescript/javascript. желание и умение разбираться в технологиях, паттернах и способах разработки. незашоренность и готовность в диалоге находить оптимальный подход, даже если он не совпадает с общепринятым. умение работать с git. умение систематизировать процесс разработки, оценивать затраты времени и прогнозировать возможные трудности. понимание, что такое swagger-контракты, зачем они нужны и как ими пользоваться. будет плюсом опыт переезда с angularjs/angular 5 на angular 7 и внедрение ngrx/storage. чем предстоит заниматься: разрабатывать клиентскую часть с использованием фреймворка angular 5-7; использовать возможности nrwl/nx и других надстроек над angular cli для одновременной работы над созданием и дистрибуцией библиотек и конечных продуктов; для взаимодействия с сервером использовать api, описанное swagger-контрактами. у нас: официальное трудоустройство (белая заработная плата и все соц.гарантии); можно подобрать удобный график (9-18, 10-19, 11-20); возможность порой поработать удаленно (при необходимости); дмс после испытательного срока (не более 3 мес); есть три кухни для тех, кто любит обедать в офисе (микроволновка, холодильник, посуда, кофемашина, молоко, фрукты, угощения к завтраку); кто не любит - вокруг масса кафе на любой вкус и цвет (коллеги знают, где вкуснее); удобное расположения офиса в центре города (15 мин. пешком от ст.м. &quot;чернышевская&quot;/&quot;площадь восстания&quot;).",frontendразработчик(angular),Санкт-Петербург,,,NETRIKA,2019-09-19T14:50:46+0300,between1And3,full,fullDay,JavaScript|REST|JS
