,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
88,88,,работа в одной из самых крупных федеральных мебельных сетей; возможность реализовать и применить свои профессиональные навыки в команде единомышленников; оборудованное комфортное рабочее место в центральном офисе компании; своевременные выплаты заработной платы на банковскую карту; график работы 5/2.,,"мебельный холдинг «дэфо» – лидер рынка россии по продажам офисной мебели. «дэфо» сегодня – это многолетнее лидерство, надежное партнерство и динамичность развития. в связи с формированием отдела электронной коммерции мы приглашаем к профессиональному сотрудничеству ведущего контент-менеджера. задачи, которые вам предстоит решать: разработка редакционной политики; подготовка контент-стратегии и контент-плана; планирование, поиск и разработка тем для публикаций; работа с копирайтерами и контент-менеджерами; написание, проверка, редактирование и размещение контента и информационных материалов; взаимодействие со специалистами по seo и smm; изучение аналитики и работа над ростом показателей сайта и соц. сетей; разработка требований к контенту; планирование и контроль сроков размещения контента; работа по синхронизации контента на сайтах с бд компании. мы ожидаем, что наш партнёр в лице контент-менеджера: безупречно грамотен; креативен, обладает творческим мышлением; понимает smm и основы интернет-маркетинга; умеет работать сразу над несколькими проектами. работа в одной из самых крупных федеральных мебельных сетей; возможность реализовать и применить свои профессиональные навыки в команде единомышленников; оборудованное комфортное рабочее место в центральном офисе компании; своевременные выплаты заработной платы на банковскую карту; график работы 5/2.",ведущийконтент-менеджер,Санкт-Петербург,,,ДЭФО офисная мебель,2019-09-25T16:33:19+0300,between3And6,full,fullDay,
