,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
541,541,,,,"we are looking for an enthusiastic and experienced senior node.js/angular full stack developer who is focused on quality. required skills: - 3+ years of experience in commercial software development; - experience developing rest apis - 1+ years of experience with nodejs/express; - experience with nosql, preferably mongodb; - knowledge of html/css3 - knowledge of angular 4+ - understanding micro services and serverless architectures - analytical thinking skills - git (basic commands, branching, merging) - fluent english (will speak with american stakeholders) as a plus: - experience unit tests - in-depth knowledge of database design and optimization; - experience with aws, heroku would be an advantage. responsibilities: - development and support of a web app and chrome extension from specifying requirements till production; - web front-end and back-end (node.js) development; - project integration with multiple internal/external systems; - participation in production incidents resolution.",nodejs angular full stack senior developer,Санкт-Петербург,150000.0,200000.0,Корсун Алексей Сергеевич,2019-10-08T09:38:44+0300,between3And6,full,flexible,Node.js|MongoDB|AngularJS|JavaScript|CSS3
