,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
994,994,,,,"у тебя будет: крутая команда и помощь руководителя, активная жизнь: корпоративные праздники, открытое общение с коллегами в корпоративной сети и в реальном мире. вводное (с выплатой стипендии) и регулярное обучение - мир технологий быстро меняется, и ты будешь всегда в курсе самых актуальных новинок. возможность отлично зарабатывать: гарантированный оклад + премия! полностью официальное оформление и выплаты. дополнительные льготы и бонусы от компании: полис добровольного медицинского страхования (включает стоматологию), скидки на покупку девайсов, корпоративная мобильная связь и интернет и многое другое - ты сам убедишься в качестве наших услуг! удобное место и график работы (5/2, плавающие выходные, 2 варианта смен в день) специальные условия для кандидатов, имеющих опыт работы в сфере информационных технологий от полугода: оформление в штат без стажировки. в билайн мы развиваем и поддерживаем здоровую и безопасную рабочую среду. каждый сотрудник соблюдает кодекс поведения, внутренние правила компании и придерживается принципов деловой этики. мы поступаем честно и этично как по отношению к друг другу, так и к нашим внешним партнерам. мы верим в возможности человека и помогаем раскрыть их даже тем, у кого нет опыта! приходи, б удет круто! #яработаювбилайн #хочувбилайн #followbeeline",продавец-консультантвсалонсвязи,Санкт-Петербург,45000.0,105000.0,Билайн,2019-10-08T13:51:52+0300,noExperience,full,fullDay,
1047,1047,,,,"офис продаж – «визитная карточка» нашего бизнеса! и ты можешь стать частью передовой команды! ты: мечтаешь работать с технологиями, опережающими время и создающими будущее? стремишься быть в гуще событий, в команде таких же целеустремленных и драйвовых, как и ты? хочешь знать, как это – приходить на работу с удовольствием? уже получил высшее/среднее-профессиональное образование или заканчиваешь обучение и готов сделать первый шаг к своему успеху? чем ты будешь заниматься: продавать инновационные продукты и услуги компании, делающие жизнь людей проще и лучше: крутые девайсы, смартфоны и аксессуары к ним! делиться своей экспертизой и знаниями, консультируя клиентов и помогая им решать самые разные задачи. у тебя будет: крутая команда и помощь руководителя, активная жизнь: корпоративные праздники, открытое общение с коллегами в корпоративной сети и в реальном мире. вводное (с выплатой стипендии) и регулярное обучение - мир технологий быстро меняется, и ты будешь всегда в курсе самых актуальных новинок. возможность отлично зарабатывать: гарантированный оклад + премия! полностью официальное оформление и выплаты. дополнительные льготы и бонусы от компании: полис добровольного медицинского страхования (включает стоматологию), скидки на покупку девайсов, корпоративная мобильная связь и интернет и многое другое - ты сам убедишься в качестве наших услуг! удобное место и график работы (5/2, плавающие выходные, 2 варианта смен в день) специальные условия для кандидатов, имеющих опыт работы в сфере информационных технологий от полугода: оформление в штат без стажировки. в билайн мы развиваем и поддерживаем здоровую и безопасную рабочую среду. каждый сотрудник соблюдает кодекс поведения, внутренние правила компании и придерживается принципов деловой этики. мы поступаем честно и этично как по отношению к друг другу, так и к нашим внешним партнерам. мы верим в возможности человека и помогаем раскрыть их даже тем, у кого нет опыта! приходи, будет круто! #яработаювбилайн #хочувбилайн #followbeelin",продавец-консультантвсалонсвязи,Санкт-Петербург,45000.0,105000.0,Билайн,2019-09-26T14:26:44+0300,noExperience,full,fullDay,
422,422,,,,"у тебя будет: крутая команда и помощь руководителя, активная жизнь: корпоративные праздники, открытое общение с коллегами в корпоративной сети и в реальном мире. вводное (с выплатой стипендии) и регулярное обучение - мир технологий быстро меняется, и ты будешь всегда в курсе самых актуальных новинок. возможность отлично зарабатывать: гарантированный оклад + премия! полностью официальное оформление и выплаты. дополнительные льготы и бонусы от компании: полис добровольного медицинского страхования (включает стоматологию), скидки на покупку девайсов, корпоративная мобильная связь и интернет и многое другое - ты сам убедишься в качестве наших услуг! удобное место и график работы (5/2, плавающие выходные, 2 варианта смен в день) специальные условия для кандидатов, имеющих опыт работы в сфере информационных технологий от полугода: оформление в штат без стажировки. в билайн мы развиваем и поддерживаем здоровую и безопасную рабочую среду. каждый сотрудник соблюдает кодекс поведения, внутренние правила компании и придерживается принципов деловой этики. мы поступаем честно и этично как по отношению к друг другу, так и к нашим внешним партнерам. мы верим в возможности человека и помогаем раскрыть их даже тем, у кого нет опыта! приходи, б удет круто! #яработаювбилайн #хочувбилайн #followbeeline",продавец-консультантвсалонсвязи,Санкт-Петербург,45000.0,,Билайн,2019-10-08T12:49:40+0300,noExperience,full,fullDay,
