,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
960,960,,,,"на задачи по развитию и поддержке корпоративной абс крупнейшего банка, реализованной на основе цфт ibso приглашаем в команду аналитика. обязанности: анализ и согласование бизнес-требований на доработку ас; написание формализованных требований и технических спецификаций к ас; контроль соответствия разработки функциональным и нефункциональным требованиям; консультирование заказчика по текущим возможностям ас; поддержка пользователей по проблемам 3-ей линии; тестирование разработанного функционала ас; проведение приемо-сдаточного тестирования; активное взаимодействие с аналитиками, разработчиками и тестировщиками, работа в agile-команде. требования: высшее техническое или экономическое образование; опыт работы на аналогичной должности в банке обязателен; опыт работы с продуктом цфт ibso - преимущество; умение формализовать требования заказчиков и формировать техническое задание на разработку/доработку программного продукта; понимание процесса построения по (от постановки бизнес-задачи, до вывода ее в промышленную эксплуатацию, включая приемку заказчиком); знание банковского бухгалтерского учета; знание процесса кредитования в банке; коммуникабельность, внимание к деталям, умение работать в режиме многозадачности, хорошо развитые аналитические навыки, обязательность, ответственность, самостоятельность. приветствуется: опыт проектной работы опыт работы в банке, в консалтинге что мы предлагаем: работа в крупной и надежной компании интересные, сложные и амбициозные задачи, используя современные технологии и актуальные подходы к разработке реальные возможность профессионального и карьерного развития белая зарплата, оклад и премии расширенный социальный пакет: скидки на спортивные абонементы, льготное кредитование, дмс",бизнес аналитик цфт ibso,Санкт-Петербург,,,Сбербанк,2019-10-03T17:04:55+0300,between1And3,full,fullDay,
