,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
250,250,привлечение и подключение водителей для сервисов такси яндекс и bolt. обучение работе в системе. сбор необходимых документов для подключения. сопровождение на всех этапах подключения. оказывать поддержку и координировать работу водителей.,"мы предлагаем работу результат которой вы можете контролировать сами. сдельная оплата труда. платим до 3000 рублей за подключение активного водителя! активные менеджеры зарабатывают от 50000р. в месяц. еженедельные выплаты. свободный график, нет привязки к офису, используйте как подработку. рассматриваем студентов в том числе. проводим обучение. карьерный рост,возможность вырасти до team лидера.","умение быстро находить общий язык с людьми. умение работать с возражениями. высокий уровень самоорганизации. коммуникабельность и уверенность в себе. мы предлагаем работу результат которой вы можете контролировать сами. сдельная оплата труда. платим до 3000 рублей за подключение активного водителя! активные менеджеры зарабатывают от 50000р. в месяц. еженедельные выплаты. свободный график, нет привязки к офису, используйте как подработку. рассматриваем студентов в том числе. проводим обучение. карьерный рост,возможность вырасти до team лидера.","привлечение и подключение водителей для сервисов такси яндекс и bolt. обучение работе в системе. сбор необходимых документов для подключения. сопровождение на всех этапах подключения. оказывать поддержку и координировать работу водителей. умение быстро находить общий язык с людьми. умение работать с возражениями. высокий уровень самоорганизации. коммуникабельность и уверенность в себе. мы предлагаем работу результат которой вы можете контролировать сами. сдельная оплата труда. платим до 3000 рублей за подключение активного водителя! активные менеджеры зарабатывают от 50000р. в месяц. еженедельные выплаты. свободный график, нет привязки к офису, используйте как подработку. рассматриваем студентов в том числе. проводим обучение. карьерный рост,возможность вырасти до team лидера.",менеджер по привлечению водителей,Санкт-Петербург,30000.0,60000.0,Хорошей Дороги,2019-10-10T10:26:32+0300,noExperience,part,remote,Деловое общение|Грамотная речь|Навыки межличностного общения|Работа с людьми
