,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1119,1119,"монтаж систем вн, опс, скс; техническое обслуживание; пусконаладочные работы смонтированных систем; диагностика и восстановление работоспособности существующих систем.",официальное трудоустройство и &quot;белая&quot; заработная плата; график работы с понедельника по пятницу с 9.00 до 18.00; возможны командировки по территории рф; завтраки и обеды в нашей столовой; занятия спортом в нашем спортзале.,"техническое образование, знание autocad; опыт работы в аналогичной сфере будет преимуществом; дисциплинированность, обучаемость; ответственность; самостоятельность; умение оперативно решать задачи в нестандартных ситуациях. официальное трудоустройство и &quot;белая&quot; заработная плата; график работы с понедельника по пятницу с 9.00 до 18.00; возможны командировки по территории рф; завтраки и обеды в нашей столовой; занятия спортом в нашем спортзале.","монтаж систем вн, опс, скс; техническое обслуживание; пусконаладочные работы смонтированных систем; диагностика и восстановление работоспособности существующих систем. техническое образование, знание autocad; опыт работы в аналогичной сфере будет преимуществом; дисциплинированность, обучаемость; ответственность; самостоятельность; умение оперативно решать задачи в нестандартных ситуациях. официальное трудоустройство и &quot;белая&quot; заработная плата; график работы с понедельника по пятницу с 9.00 до 18.00; возможны командировки по территории рф; завтраки и обеды в нашей столовой; занятия спортом в нашем спортзале.","монтажник скс, пс, вн",Тюмень,30000.0,40000.0,СтройПроектСервис,2019-10-02T11:54:19+0300,between1And3,full,fullDay,Пользователь ПК|проектирование СКС|AutoCAD|Работа с оргтехникой
