,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1070,1070,,,,"компания «доктор веб» каждый день исследует новые цифровые угрозы и разрабатывает решения, позволяющие эффективно защищаться от них. сейчас мы ищем в команду тестирования специалиста, который поможет поддерживать качество наших продуктов на высоком уровне. в нашей команде вы получите новые знания, обменяетесь опытом с коллегами, повлияете на функциональность, архитектуру и внешний вид наших продуктов, а также поучаствуете в автоматизации тестирования. вам предстоит: составлять тест-планы и тест-кейсы в условиях постоянно растущей функциональности; заниматься ручным и иногда автоматическим тестированием продуктов и документации dr.web; регистрировать и классифицировать найденные дефекты, а также контролировать их исправление; разворачивать стенды для тестирования; работать с базой автотестов и ставить задачи на автоматизацию; взаимодействовать с командой разработки. мы ожидаем, что вы: знаете и понимаете процессы тестирования и разработки программного обеспечения; знаете ос семейства windows на уровне продвинутого пользователя; имеете больше одного года опыта тестирования не только отдельных модулей по (api, ui и т.д.), но и продукта в целом; составляли и поддерживали в актуальном состоянии тестовую документацию (чек-листы, тест-кейсы, тест-планы, тест-репорты); понимаете принцип работы серверных ролей; умеете анализировать информацию и хотите развиваться в сфере тестирования. будет плюсом: опыт работы с os linux/unix; базовые знания python/c/java или других языков программирования; знание bash или powershell и умение писать скрипты; опыт написания и актуализации автотестов согласно правилам оформления; знание ms exchange, ibm lotus domino, kerio control, connect и подобных продуктов; опыт настройки и администрирования клиент-серверных приложений, банк-клиентов, почтовых серверов и интернет-шлюзов; знание различных баз данных и умение писать sql-запросы; понимание принципов работы сетей. мы предлагаем: официальное трудоустройство; современный офис на петроградской стороне; гибкий график работы; конкурентоспособную заработную плату (обсуждается индивидуально, зависит от вашего опыта и квалификации); дмс, включая стоматологию; горячие обеды, фрукты, напитки; зону отдыха, тренажеры, полезные для работы книги; обучение (уроки английского языка).",инженерпотестированиюsoftwaretester,Санкт-Петербург,,,Доктор Веб,2019-09-20T14:55:58+0300,between1And3,full,flexible,QA
