,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1319,1319,"участие в проектах по разработке многопользовательских, высоконагруженных информационных систем. разработка, модификация и сопровождение имеющихся систем организации.",трудоустройство согласно тк рф; рабочее место на ул. первомайская; повышение квалификации; 40-часовая рабочая неделя.,"высшее образование в сфере информационных технологий; опыт работы по специальности от 1 года; знание одного из языков программирования: функциональные языки программирования, java, kotlin, c, c++, c#, scala, python; навыки работы с базами данных. знание sql; опыт работы с системами контроля версий (желательно gitlab); понимание принципов agile, scrum, tdd; желание работать в команде и осваивать новые технологии. участие в проектах по разработке многопользовательских, высоконагруженных информационных систем. разработка, модификация и сопровождение имеющихся систем организации. трудоустройство согласно тк рф; рабочее место на ул. первомайская; повышение квалификации; 40-часовая рабочая неделя.","высшее образование в сфере информационных технологий; опыт работы по специальности от 1 года; знание одного из языков программирования: функциональные языки программирования, java, kotlin, c, c++, c#, scala, python; навыки работы с базами данных. знание sql; опыт работы с системами контроля версий (желательно gitlab); понимание принципов agile, scrum, tdd; желание работать в команде и осваивать новые технологии. участие в проектах по разработке многопользовательских, высоконагруженных информационных систем. разработка, модификация и сопровождение имеющихся систем организации. трудоустройство согласно тк рф; рабочее место на ул. первомайская; повышение квалификации; 40-часовая рабочая неделя.",backend-разработчик,Тюмень,45700.0,,ГАУ ТО МФЦ,2019-10-10T09:00:39+0300,between1And3,full,fullDay,Java|Linux
