,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
668,668,поиск позиций для размещения новых базовых станций в соответствии с планом развития сети; согласование подобранных площадок с инженером по радиопланированию сети сотовой связи; проведение предварительных переговоров по аренде позиций с арендодателем; сбор необходимых правоустанавливающих документов для подготовки договоров аренды; ведение отчетности;,"работа в динамичной, развивающейся компании; официальное трудоустройство; конкурентоспособная заработная плата (обсуждается на собеседовании).","навыки ведения переговоров; знание принципов работы сети сотовой связи; работа в динамичной, развивающейся компании; официальное трудоустройство; конкурентоспособная заработная плата (обсуждается на собеседовании).","в компанию крупного оператора сотовой связи (представлен в 65 регионах) требуется специалист по поиску позиций поиск позиций для размещения новых базовых станций в соответствии с планом развития сети; согласование подобранных площадок с инженером по радиопланированию сети сотовой связи; проведение предварительных переговоров по аренде позиций с арендодателем; сбор необходимых правоустанавливающих документов для подготовки договоров аренды; ведение отчетности; навыки ведения переговоров; знание принципов работы сети сотовой связи; работа в динамичной, развивающейся компании; официальное трудоустройство; конкурентоспособная заработная плата (обсуждается на собеседовании).",специалист по поиску позиций (поиск площадок под размещение базовых станций),Санкт-Петербург,,,ANCOR FinTech,2019-09-18T17:52:22+0300,between1And3,full,fullDay,Грамотная речь|Согласование договоров|Ведение переписки|Поиск объектов
