,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
636,636,,"срочный трудовой договор на время проекта 1,5-2 года; дмс, моб.связь; возможность удалённой работы.","опыт работы проектировщиком интерфейсов или web-дизайнером от 3х лет; способность быстро вникать в сложную и незнакомую предметную область; нацеленность и на внутрикомандное взаимодействие и на высокий личный результат; опыт работы в: macos; sketch; abstract; zeplin; jira; анимацией в интерфейсах. будет здорово, если ты пришлешь нам свое профессиональное портфолио, в котором будут примеры сложных веб и мобильных приложений. срочный трудовой договор на время проекта 1,5-2 года; дмс, моб.связь; возможность удалённой работы.","привет! мы ищем ui/ux-дизайнера, для сложных и объемных задач по разработке внутреннего продукта - корпоративный портал (интранет). ты нам подходишь, если у тебя живой ум, ты постоянно учишься, хочешь развиваться в сфере it, командный игрок и можешь отстоять свою позицию и видение. задачи: сбор требований, взаимодействие с внутренними и внешними заказчиками; создание интерактивных прототипов и дизайн-макетов внутренних продуктов компании; разработка спецификаций и гайдлайнов опыт работы проектировщиком интерфейсов или web-дизайнером от 3х лет; способность быстро вникать в сложную и незнакомую предметную область; нацеленность и на внутрикомандное взаимодействие и на высокий личный результат; опыт работы в: macos; sketch; abstract; zeplin; jira; анимацией в интерфейсах. будет здорово, если ты пришлешь нам свое профессиональное портфолио, в котором будут примеры сложных веб и мобильных приложений. срочный трудовой договор на время проекта 1,5-2 года; дмс, моб.связь; возможность удалённой работы.",ui ux дизайнер (корпоративный портал),Санкт-Петербург,,,Nexign (АО «Нэксайн»),2019-09-12T10:15:36+0300,between3And6,project,flexible,
