,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1155,1155,эффективное управление интернет-проектами; обеспечение запуска проектов в срок и в бюджет;,"интересные задачи; оклад+бонусы, размер оклада определяется на собеседовании; официальное трудоустройство согласно тк рф; лофт-офис в центре города; крутой коллектив; официальное трудоустройство по тк рф.","умение правильно и четко излагать свои мысли устно и письменно знание принципов работы сайтов знание основ интернет-маркетинга умение гуглить знание принципов и подходов к управлению проектами знания в областях: контекстная реклама, seo, яндекс метрика, google analytics, управление интернет-проектами, интернет-маркетинг, веб-дизайн, соц.медиа. положительный опыт разработки и управления интернет-проектами (проектирование, контент, интернет-маркетинг, email-маркетинг, продвижение) интересные задачи; оклад+бонусы, размер оклада определяется на собеседовании; официальное трудоустройство согласно тк рф; лофт-офис в центре города; крутой коллектив; официальное трудоустройство по тк рф.","менеджер проектов (project manager) в fds (full digital service) агентстве — это важное звено на стыке продакшна и отношений с клиентами. для людей с соответствующим опытом мы сможем предложить действительно интересные условия, а кандидатам без опыта работы, но доказавшим свое желание развиваться в этой профессии — предложим стажировку. эффективное управление интернет-проектами; обеспечение запуска проектов в срок и в бюджет; кроме того: составление тз для специалистов контроль исполнителей работа с контентом умение правильно и четко излагать свои мысли устно и письменно знание принципов работы сайтов знание основ интернет-маркетинга умение гуглить знание принципов и подходов к управлению проектами знания в областях: контекстная реклама, seo, яндекс метрика, google analytics, управление интернет-проектами, интернет-маркетинг, веб-дизайн, соц.медиа. положительный опыт разработки и управления интернет-проектами (проектирование, контент, интернет-маркетинг, email-маркетинг, продвижение) интересные задачи; оклад+бонусы, размер оклада определяется на собеседовании; официальное трудоустройство согласно тк рф; лофт-офис в центре города; крутой коллектив; официальное трудоустройство по тк рф. с нами хорошо по многим причинам: интересные проекты и возможность проводить эксперименты; планерки на открытом воздухе; коллектив, в котором уважают личные границы и мнение человека (если бы сами могли к себе устроиться, то сделали бы это); корпоративы, настольные игры и вкусняшки прилагаются. среди наших клиентов: застройщики гк «тис», «меридиан», «сибстройсервис», «4d development», пск «дом», «жби-5», «иссс», «строймир»; сетевой ритейл «строительный двор», «крепыж», «южный», «bona dea», «арсенал+», «podari-ka», «disney», «samsung», «lego», «dock store»; автодилер «базис-моторс»; агрохолдинг «юбилейный»; ресторанный холдинг «максим» и другие проекты horeca.",менеджерпроектов(projectmanager),Тюмень,30000.0,,Ремарк,2019-10-10T07:52:36+0300,between1And3,full,fullDay,Agile Project Management|Управление проектами|Project management|Internet Marketing|Google AdWords|Google Analytics|Яндекс.Директ|Яндекс.Метрика|Ведение переговоров
