,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
631,631,,"возможность решать амбициозные задачи и влиять на развитие сервисов, которыми пользуются миллионы; работа в команде профессионалов; все, что нужно для комфортной работы: удобный график, достойную белую заработную плату, дмс, компенсацию мобильной связи и 4g интернета yota, современный офис; компенсация занятий спортом или изучения иностранных языков.",,"мы гордимся, что работаем рядом с лучшими профессионалами отрасли и вкладываем в дело душу, сердце и позитивные эмоции. если это созвучно тебе – дай о себе знать! сейчас команда ит yota ищет cio/директора по информационным технологиям — профессионала, который возьмет на себя управление развитием бизнес- и технологических продуктов/процессов, может и готов обеспечивать бесперебойность работы сервисов, а также максимизировать доходность инвестиций в ит-проекты. наши ожидания по опыту и знаниям: высшее образование в области информационных технологий опыт работы в ит-компаниях на руководящих позициях не менее 7 лет опыт разработки и запуска цифровых продуктов знание методов стратегического и оперативного планирования; знание стандартов, инструменты и методики проектного управления; владение подходами к управлению ит-услугами, основанный на itsm методологии; знание сетевых технологий знание принципов построения сетей 2g/3g/4g знание принципов организации процесса управления качеством, доступности сервисов и систем знание законодательных актов, постановлений, распоряжений, приказов и других нормативных актов, касающихся предоставление ит-сервисов и услуг связи английский язык на уровне не ниже upper-intermediate задачи: выстраивание с коммерческим блоком, клиентскими сервисами и другими подразделениями компании взаимоотношений и команд, ориентированных на общий результат. инициация, разработка бизнес-требований и управление инновационными проектами, технологическое обеспечение создания новых продуктов и сервисов. создание новых цифровых возможностей с целью более полного удовлетворения запросов клиента и увеличения его ltv, а также улучшение его клиентского опыта через удобные технические решения путем создания либо собственных, либо партнерских решений, интегрированных в api. обеспечение бесперебойной работы всех ит-сервисов как внешним, так и внутренним клиентам. максимизация текущей цифровой выручки за счет внедрения лучших технических решений, а также повышения качества сервиса. продвижение в компании культуры, ориентированной на получение клиентом уникального и качественного цифрового опыта. обеспечивает фокус своей команды на темах клиентского опыта и omni channel в обслуживании и продажах для получения и сохранения лидерских позиций в обслуживании и cvm. исследование конкурентной среды, поиск уникальных и перспективных цифровых решений. совместно с коммерческим блоком монетизация новых цифровых возможностей (данные, аналитика, приложения) и создание технических решений для новых каналов выручки. управление командой: участие в подборе, развитие сотрудников, анализ работы прямых подчиненных, способствование организации обучения и повышения квалификации сотрудников, обеспечивает постоянное совершенствование подготовки персонала; подготовка регулярных отчетов о деятельности блока информационных технологий; осуществление в пределах своей компетенции иные функции в соответствии с целями и задачами компании . возможность решать амбициозные задачи и влиять на развитие сервисов, которыми пользуются миллионы; работа в команде профессионалов; все, что нужно для комфортной работы: удобный график, достойную белую заработную плату, дмс, компенсацию мобильной связи и 4g интернета yota, современный офис; компенсация занятий спортом или изучения иностранных языков.",cio директор по информационным технологиям,Санкт-Петербург,,,Yota,2019-10-08T09:50:41+0300,moreThan6,full,fullDay,Управление проектами|Работа в команде|Управление продажами|Английский язык|Информационные технологии
