,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1261,1261,"- участие в создании проектных документов на разработку месторождений (нефтяные, газоконденсатные, нефтегазоконденсатные месторождения); - выполнение работ по проектированию разработки, анализу разработки, подготовке соответствующих отчетов (нефтяные, газоконденсатные, нефтегазоконденсатные месторождения); - участие в создании презентационных материалов по результата работы. ​​​​​​",- официальное трудоустройство в соответствии с тк рф; - пятидневная рабочая неделя с 08.00 до 17.00; - стандартный соц.пакет; - белая заработная плата. - перспективы карьерного роста. - наличие собственной парковки,"- высшее профессиональное образование по соответствующему направлению; - наличие профильного стажа 3-5 лет; - наличие опыта по сопровождению разработки месторождений созданию птд. - по: ms office, пакет baspro. - официальное трудоустройство в соответствии с тк рф; - пятидневная рабочая неделя с 08.00 до 17.00; - стандартный соц.пакет; - белая заработная плата. - перспективы карьерного роста. - наличие собственной парковки","- участие в создании проектных документов на разработку месторождений (нефтяные, газоконденсатные, нефтегазоконденсатные месторождения); - выполнение работ по проектированию разработки, анализу разработки, подготовке соответствующих отчетов (нефтяные, газоконденсатные, нефтегазоконденсатные месторождения); - участие в создании презентационных материалов по результата работы. ​​​​​​ - высшее профессиональное образование по соответствующему направлению; - наличие профильного стажа 3-5 лет; - наличие опыта по сопровождению разработки месторождений созданию птд. - по: ms office, пакет baspro. - официальное трудоустройство в соответствии с тк рф; - пятидневная рабочая неделя с 08.00 до 17.00; - стандартный соц.пакет; - белая заработная плата. - перспективы карьерного роста. - наличие собственной парковки",инженер разработчик,Тюмень,,,Недра-Консалт,2019-09-23T08:58:31+0300,between3And6,full,fullDay,
