,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
685,685,,,,"wrike – американская компания со штаб-квартирой в калифорнии, разрабатывающая одноимённый продукт для управления проектами и совместной работы. мы создали один из лучших инструментов, который позволяет не только планировать задачи, но и успешно работать в команде. вместе с wrike уже стали эффективнее adobe, airbnb, l&#39;oreal, western union, kaspersky lab, greenpeace и ещё 18 тыс. других компаний по всему миру. wrike создается в 8 офисах по всему миру, а еще мы команда суперпрофессионалов, где каждый искренне любит свое дело. сейчас нам нужен qa engineer в команду веб-сайта. веб-сайт - это лицо нашего продукта, и он выполняет маркетинговые функции, знакомит пользователей с продуктом и является точкой входа. привлечение клиентов, и безотказная работа сайта - это ключевые для нашего бизнеса составляющие, в которых мы приглашаем вас принять участие. мы ожидаем, что вы : знаете основы тестирования; имеете опыт ручного тестирования; понимаете процессы разработки программного обеспечения; знаете на базовом уровне хотя бы один язык программирования; знаете английский язык (технический) и можете на нем переписываться; будем плюсом, если вы: имеете опыт работы с teamcity, git, багтрекинговыми системами; умеете и хотите тестировать веб приложения и стремитесь к оптимизации этого процесса; понимаете архитектуру построения клиент-серверных веб приложений; вам предстоит : работа в scrum-команде из 4-6 человек (тестировщиков, разработчиков и дизайнеров); разработка тест-планов и тест-кейсов для тестирования нового функционала; ручное тестирование различных подсистем wrike; постановка задач на автоматизацию и оптимизацию тестирования; регистрация найденных дефектов, классификация и контроль их исправления; мы предлагаем : возможность поработать в настоящей продуктовой команде мирового уровня - мы входим в топ-3 в индустрии по миру; высокую и полностью белую заработную плату; гибкий график работы; просторный офис в бизнес-центре класса «а» с массажным креслом, душем, кикером и xbox; корпоративные обеды; дмс со стоматологией; дмс для детей и родственников; корпоративный спорт-зал, йога, команды по баскетболу и волейболу; частичную компенсация расходов на парковку; занятия английским языком (в т. ч. с носителем языка); помощь в переезде, если вы из другого города; незабываемые корпоративные праздники и вечеринки!",qa engineer. website,Санкт-Петербург,,,Wrike,2019-10-03T10:19:45+0300,between1And3,full,fullDay,
