,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
954,954,,,,"ищем дирижера в наш оркестр из группы разработчиков (12-15 человек), который виртуозно владеет техниками agile и waterfall и знает как настроить все процессы. немного о компании и продуктах: наша компания разрабатывает крутые информационные системы для сопровождения строительства нефтяных и газовых скважин. среди заказчиков крупные нефтегазодобывающие и сервисные компании, которые бурят скважины по всей территории россии. общее количество работающих инсталляций более трехсот, в том числе и на морских платформах. о команде: мы любим волейбол, тренируемся два раза в неделю - на песке и в зале. в офисе играем в кикер, настолки и xbox, подтягиваемся на турнике, ловим идеи на баланс-борде. стараемся не злоупотреблять снеками, любим есть клубнику и арбузы в сезон. нам с вами по пути, если вы: мечтаете поучаствовать в реализации крутых проектов от момента их проектирования до момента внедрения; знаете как строить эффективные процессы проектирования и разработки программного обеспечения; умеете планировать, контролировать выполнение и фиксировать результаты задач; владеете магией приоритизации задач по проекту; пишете и изъясняетесь грамотно и понятно для остальных; находите общий язык с глубоко погруженными в задачи интровертами; умеете быстро переключаться между задачами. минимальные требования: владение техниками agile и waterfall; atlassian jira &amp; confluence; деловая переписка; trello/hygger/roadmap. будет плюсом: базовые знания по программированию (любой язык). мы предлагаем: оформление в полном соответствии с тк рф; достойную оплату труда; интересные проекты в динамично развивающейся компании с сильной командой; современный офис в пешей доступности от ст.м.петроградская (зерновой кофе, печеньки, оборудованная кухня, переговорка, кикер, дартс, xbox, турник и прочие радости); гибкое начало рабочего дня - крайнее время прихода в офис 11:00; оплата питания; дмс со стоматологией; корпоративные занятия волейболом; корпоративное изучение английского языка с опытным преподавателем прямо в офисе; возможность профильного обучения за счёт компании. если есть желание посмотреть на процесс бурения изнутри, то присоединяйся: мы ни к чему не принуждаем, но предложим всё, что есть. p.s. а еще у нас крутые корпоративы в финляндии, но о них мы расскажем на собеседовании. до встречи! ;)",project manager руководитель проектов,Санкт-Петербург,,,ТетраСофт,2019-10-09T12:40:51+0300,between1And3,full,fullDay,Atlassian Jira|Agile Project Management|Atlassian Confluence|Грамотная речь|Деловая переписка|Управление проектами|Project management
