,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
700,700,"ведение проектов (полный цикл) коммуникации с заказчиком руководство группой разработчиков планирование, оценка сроков анализ бизнес-процессов разработка отчетных документов по проектам, в том числе официальная переписка с заказчиком активное взаимодействие с менеджментом компании","оформление по тк рф конкурентоспособный уровень заработной платы, который мы готовы обсудить с успешными кандидатами на собеседовании полный рабочий день в современном офисе в центре города оплачиваемые переработки, бонусы и премии по результатам работы льготные программы для сотрудников (английский язык, корпоративная связь) возможность обучения (семинары, курсы, программы, сертификация) &quot;дресс-код&quot; не регламентирован корпоративные и семейные мероприятия","опыт работы в качестве менеджера проектов в it секторе от 1 года техническое образование или предыдущий опыт работы программистом желание и умение работать с заказчиком, в т.ч. и трудным желание и умение руководить людьми и нести ответственность за проект ответственность, стрессоустойчивость, порядочность, четкость и ясность в изложении мыслей эта вакансия для вас, если вы ищете: работу, с возможностью работать на разных проектах одновременно работу над интересными и уникальными проектами работу, в молодой динамично развивающейся компании, расти вместе с ней работу, с возможностью профессионального и карьерного роста, где можно пробовать себя в разных ролях, изучать новые технологии если один из пунктов вам подходит - приходите к нам и вы получите новые знания‚ возможность профессионального, карьерного роста и просто хорошую работу в интересной‚ успешно развивающийся и стабильной компании!","компания runetsoft – it компания, успешно существующая на рынке санкт-петербурга 11 лет – в связи с расширением приглашает на работу менеджера it-проектов. основные направления деятельности компании: разработка заказного по (преимущественно гос.сектор), внедрение готовых программных продуктов в том числе и собственного продукта по автоматизации деятельности предприятия rnsweb, разработка интернет - решений. ведение проектов (полный цикл) коммуникации с заказчиком руководство группой разработчиков планирование, оценка сроков анализ бизнес-процессов разработка отчетных документов по проектам, в том числе официальная переписка с заказчиком активное взаимодействие с менеджментом компании опыт работы в качестве менеджера проектов в it секторе от 1 года техническое образование или предыдущий опыт работы программистом желание и умение работать с заказчиком, в т.ч. и трудным желание и умение руководить людьми и нести ответственность за проект ответственность, стрессоустойчивость, порядочность, четкость и ясность в изложении мыслей эта вакансия для вас, если вы ищете: работу, с возможностью работать на разных проектах одновременно работу над интересными и уникальными проектами работу, в молодой динамично развивающейся компании, расти вместе с ней работу, с возможностью профессионального и карьерного роста, где можно пробовать себя в разных ролях, изучать новые технологии если один из пунктов вам подходит - приходите к нам и вы получите новые знания‚ возможность профессионального, карьерного роста и просто хорошую работу в интересной‚ успешно развивающийся и стабильной компании! присоединяйся и ты получишь: рабочее место в новом офисе в центре города. возможность отточить мастерство, научиться новому. молодой и весёлый коллектив с классными корпоративами. стабильность, но не скуку! :) оформление по тк рф конкурентоспособный уровень заработной платы, который мы готовы обсудить с успешными кандидатами на собеседовании полный рабочий день в современном офисе в центре города оплачиваемые переработки, бонусы и премии по результатам работы льготные программы для сотрудников (английский язык, корпоративная связь) возможность обучения (семинары, курсы, программы, сертификация) &quot;дресс-код&quot; не регламентирован корпоративные и семейные мероприятия",менеджер it проектов (project manager middle),Санкт-Петербург,,,RuNetSoft,2019-09-20T10:53:49+0300,between1And3,full,fullDay,
