,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
622,622,"- разработка серверного кода на c# - участие в scrum-митингах - взаимодействие с другими участниками команды по скайпу и в мессенджерах - работа с git по git-flow - работа с jira - разработка модульных тестов - поиск проблем в коде, исправление багов приветствуется самостоятельность при решении поставленных задач, умение анализировать код, понимать архитектуру проекта и следовать ей при разработке.","- удаленная работа - оформление по трудовому кодексу, “белая” зарплата.",,"команда cartrek ищет в свой проект серверного разработчика. cartrek - это платформа для каршеринговых компаний. наш софт используют операторы каршеринга в семи странах, как в россии, так и за рубежом. - разработка серверного кода на c# - участие в scrum-митингах - взаимодействие с другими участниками команды по скайпу и в мессенджерах - работа с git по git-flow - работа с jira - разработка модульных тестов - поиск проблем в коде, исправление багов приветствуется самостоятельность при решении поставленных задач, умение анализировать код, понимать архитектуру проекта и следовать ей при разработке. - удаленная работа - оформление по трудовому кодексу, “белая” зарплата. необходимые навыки - опыт разработки на .net не менее 3 года - язык разработки: c# с использованием .net framework и .net core - опыт работы в visual studio - знание и умение применять ioc и di - базовые знания http, tcp/ip - опыт разработки restful сервисов - orm: nhibernate - базовое знание sql - знание и умение применять linq - опыт разработки многопоточных приложений - навыки работы с git - опыт написания модульных тестов - английский язык - чтение технической и справочной литературы приветствуется: - знание nancyfx - опыт full stack разработки - опыт разработки на javascript - опыт разработки под angularjs 1.4 - css, html, bootstrap, jquery - опыт работы с postgresql - опыт работы с rabbitmq - понимание микросервисной архитектуры",серверный разработчик,Санкт-Петербург,80000.0,120000.0,Картрек,2019-10-04T16:00:56+0300,between1And3,full,remote,"C#|Atlassian Jira|разработка модульных тестов|поиск проблем в коде|разработка на .Net|работа в Visual Studio|знания HTTP, TCP/IP|разработка RESTful сервисов|ORM: NHibernate|знание SQL, Linq"
