,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1031,1031,"ведение проектов направленных на развитие компании, а так же строительство и реконструкцию зданий; внедрение рациональных предложений по улучшению качества работы; ведение входящей\исходящей документации; контроль за соблюдением сотрудниками обязанностей; ведение отчетности в устной\письменной форме, контроль за работой персонала.",график: пн-пт с 9-30 до 17-30; экзаменационный период от двух недель до месяца; месячный уровень дохода на экзаменационный период 25 000-30 000 рублей; заработная плата на постоянной основе от 50 000 рублей (окончательная цифра оклада устанавливается после успешного прохождения экзаменационного периода); возможность карьерного роста; оформление по тк рф; офис располагается в 10 минутах езды от станции метро ладожская.,"высшее/ неполное высшее/ среднее специальное образование; коммуникабельность, активная жизненная позиция; аналитический склад ума; быстрая обучаемость; опыт работы не обязателен (на данной вакансии предусмотрено оплачиваемое обучение). график: пн-пт с 9-30 до 17-30; экзаменационный период от двух недель до месяца; месячный уровень дохода на экзаменационный период 25 000-30 000 рублей; заработная плата на постоянной основе от 50 000 рублей (окончательная цифра оклада устанавливается после успешного прохождения экзаменационного периода); возможность карьерного роста; оформление по тк рф; офис располагается в 10 минутах езды от станции метро ладожская.","ведение проектов направленных на развитие компании, а так же строительство и реконструкцию зданий; внедрение рациональных предложений по улучшению качества работы; ведение входящей\исходящей документации; контроль за соблюдением сотрудниками обязанностей; ведение отчетности в устной\письменной форме, контроль за работой персонала. высшее/ неполное высшее/ среднее специальное образование; коммуникабельность, активная жизненная позиция; аналитический склад ума; быстрая обучаемость; опыт работы не обязателен (на данной вакансии предусмотрено оплачиваемое обучение). график: пн-пт с 9-30 до 17-30; экзаменационный период от двух недель до месяца; месячный уровень дохода на экзаменационный период 25 000-30 000 рублей; заработная плата на постоянной основе от 50 000 рублей (окончательная цифра оклада устанавливается после успешного прохождения экзаменационного периода); возможность карьерного роста; оформление по тк рф; офис располагается в 10 минутах езды от станции метро ладожская.",помощник управляющего проектами,Санкт-Петербург,50000.0,50000.0,Сириус,2019-10-10T11:19:42+0300,noExperience,full,fullDay,
