,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1019,1019,,"работа в офисе в санкт-петербурге (м. чернышевская). полное соблюдение трудового законодательства рф, оплачиваемые отпуска и больничные листы, &quot;белая&quot; заработная плата. начало работы с 7.00 до 11.00, продолжительность рабочего дня 8 часов + 1 час на обед. оплачиваемое работодателем питание в офисе или кафе. дмс (добровольное медицинское страхование) - различные варианты программ, страховка от несчастных случаев. корпоративные мероприятия и спортивные инициативы (футбол, волейбол, баскетбол). фитнес-клуб в здании офисного центра по корпоративным ценам. изучение английского в офисе компании. возможность получения профессиональных сертификатов и прохождения курсов повышения квалификации за счёт компании.",,"гк &quot;инфотекс&quot;, входящая в топ-5 компаний россии в сфере защиты информации, лидер в разработке сзи, приглашает в команду, отвечающую за модульную архитектуру пак и компонентов, системного аналитика. интересные задачи: разработка и согласование функциональных и нефункциональных требований к компонентам продуктов взаимодействие с продуктовыми командами с целью выявления требований к компонентам анализ требований регуляторов и нормативной документации выявление в продуктах общей функциональности для ее превращения в компоненты анализ использования библиотек с открытым исходным кодом и участие в планировании работ по миграции на их новые версии описание сценариев и алгоритмов работы компонентов, форматов и протоколов информационного взаимодействия с другими компонентами подготовка документации по разработанным компонентам выполнение практик безопасной разработки ожидания от квалификации: опыт разработки требований: спецификаций, сценариев использования, пользовательских историй, технической документации (тз, ркд и т.д.) опыт проектирования программных интерфейсов опыт работы в области информационной безопасности или желание развиваться в данном направлении начальный опыт администрирования ос linux преимущества: знание стека протоколов tcp/ip практический опыт работы со средствами сетевой иб (криптошлюзы, межсетевые экраны, ids/ips и т.д.) знание и прикладной опыт применения криптографии (шифрование, хэширование, эцп) знакомство с требованиями фсб и фстэк к средствам защиты информации опыт программирования на c++ в ос linux работа в офисе в санкт-петербурге (м. чернышевская). полное соблюдение трудового законодательства рф, оплачиваемые отпуска и больничные листы, &quot;белая&quot; заработная плата. начало работы с 7.00 до 11.00, продолжительность рабочего дня 8 часов + 1 час на обед. оплачиваемое работодателем питание в офисе или кафе. дмс (добровольное медицинское страхование) - различные варианты программ, страховка от несчастных случаев. корпоративные мероприятия и спортивные инициативы (футбол, волейбол, баскетбол). фитнес-клуб в здании офисного центра по корпоративным ценам. изучение английского в офисе компании. возможность получения профессиональных сертификатов и прохождения курсов повышения квалификации за счёт компании.",аналитик по компонентам,Санкт-Петербург,,,ИнфоТеКС,2019-09-23T07:05:09+0300,between1And3,full,fullDay,Средства криптографической защиты информации|Информационная безопасность|Технические средства информационной защиты|Linux|TCP/IP|TFS|Git|C/C++
