,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1272,1272,"участвовать в проектах внедрения и доработках пп 1с, типовых и не типовых конфигураций. обеспечение качественного внедрения программ 1c у клиентов компании. доработка конфигураций 1с, интеграция 1с с другими системами. создание собственных решений и разработок. участвовать в проектах внедрения и доработках пп 1с, типовых и не типовых конфигураций. сложные обновления, переносы данных, переходы на новые конфигурации.",,знание типовых конфигураций 1с 8 - желательно. стремление к профессиональному росту.,"первый бит — это динамичная it-компания , в которой каждый сотрудник развивается, решает сложные задачи и участвует в крупных проектах. компания «первый бит» является разработчиком it-решений для учета и управления. итогом более 22 лет работы стало создание крупнейшей региональной сети среди фирм-франчайзи 1с . наши клиенты: дэу као, госрыбцентр, кримм, холдинговая компания фонд, областная стоматологическая поликлиника, росводоканал, агентство недвижимости сова, тюменьнипинефть, группа компаний энко, застройщик скандиа девелопмент и многие другие известные компании. мы предлагаем: интересные задачи и крупные проекты. реальные возможности профессионального и карьерного роста. гибкая система обучения и повышение квалификации: корпоративные курсы, семинары, тренинги, возможность получить сертификаты 1с за счет компании. уровень заработной платы будет зависеть от готовности решать сложные, интересные и разноплановые задачи. график работы понедельник-пятница с 9.00 до 18.00. удобное месторасположение – наш офис находится в центре города. оформление по тк рф. в нашей команде вас встретит молодой коллектив профессионалов и единомышленников, развитая корпоративная культура. бесплатные чай, кофе – мелочь, но очень приятная :) каждый сможет найти здесь именно то, что ждёт от работы: общение, обмен идеями и опытом, стабильность, карьерный рост, вдохновение и воплощение своих профессиональных планов. начни работать там, где ты сможешь развиваться и при этом оставаться собой! участвовать в проектах внедрения и доработках пп 1с, типовых и не типовых конфигураций. обеспечение качественного внедрения программ 1c у клиентов компании. доработка конфигураций 1с, интеграция 1с с другими системами. создание собственных решений и разработок. участвовать в проектах внедрения и доработках пп 1с, типовых и не типовых конфигураций. сложные обновления, переносы данных, переходы на новые конфигурации. знание типовых конфигураций 1с 8 - желательно. стремление к профессиональному росту.",программист стажер 1с,Тюмень,15000.0,,Первый Бит,2019-10-09T14:30:52+0300,noExperience,full,fullDay,1С программирование|Пользователь ПК
