,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1139,1139,"поддержка / доработка существующей функциональности (отчеты, печатные формы, user-exit); поддержка и доработка интерфейсов связи со внешними системами; участие в разработке новой функциональности; оптимизация кода; поддержка пользователей системы; создание технической документации.","официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.","неполное высшее (ит специальности); желание развиваться в сфере ит; знание любого языка программирования (мы научим); английский язык на уровне чтения и понимания документации; ответственность, нацеленность на результат.","строительный двор - крупнейший поставщик строительных и отделочных материалов с 1993 года! 16 городов, 54 розничных магазинов, более 2 000 сотрудников. у нас микросервисная архитектура и agile подход к разработке, нет менеджеров и начальников, у нас есть самоорганизованные команды! открытость экспериментам и новым инструментам! мы любим web и у нас всегда есть интересные задачи! неполное высшее (ит специальности); желание развиваться в сфере ит; знание любого языка программирования (мы научим); английский язык на уровне чтения и понимания документации; ответственность, нацеленность на результат. будет плюсом: знание языка программирования abap. поддержка / доработка существующей функциональности (отчеты, печатные формы, user-exit); поддержка и доработка интерфейсов связи со внешними системами; участие в разработке новой функциональности; оптимизация кода; поддержка пользователей системы; создание технической документации. официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании. стань частью нашей команды ! мы ждём твоё резюме!",начинающийспециалистit,Тюмень,30000.0,120000.0,Строительный Двор,2019-10-07T07:52:54+0300,between1And3,full,flexible,ABAP|ООП|SAP ERP|Java|SQL|MS SQL|Python|XML|PHP
