,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
20,20,"сопровождение клиентов на интеграционном полигоне: первичный анализ и локализация причины возникновения инцидента координация группы администраторов и разработки для устранения причины возникновения проблемы коммуникации со смежными командами: разработки, тестирования, администраторами полигона планирование работ на полигонах; согласование работ с продуктовыми командами; организация проверок работоспособности функционала после внесения изменений на стенды; мониторинг доступности тестовых стендов.",возможность работы с новыми технологиями; обучение за счёт компании; гибкое начало рабочего дня; современный и комфортный офис; дмс;,"понимание клиент-серверной архитектуры; знание цикла производства по, от анализа первичных требований до обновления по на серверах и сопровождения пользователей; опыт работы с инструментами разработки jira, confluence, системами учета и планирования тестов; опыт работы с jenkins; практика и методика контроля качества и целеполагания; опыт работы с большим объемом данных; умение анализировать полученную информацию и выделять ключевые аспекты; умение эффективно общаться, излагать свои идеи и аргументированно отстаивать свою точку зрения","ищем ит-инженера, координатора по функциональному тестированию, в крупный российский банк. сопровождение клиентов на интеграционном полигоне: первичный анализ и локализация причины возникновения инцидента координация группы администраторов и разработки для устранения причины возникновения проблемы коммуникации со смежными командами: разработки, тестирования, администраторами полигона планирование работ на полигонах; согласование работ с продуктовыми командами; организация проверок работоспособности функционала после внесения изменений на стенды; мониторинг доступности тестовых стендов. понимание клиент-серверной архитектуры; знание цикла производства по, от анализа первичных требований до обновления по на серверах и сопровождения пользователей; опыт работы с инструментами разработки jira, confluence, системами учета и планирования тестов; опыт работы с jenkins; практика и методика контроля качества и целеполагания; опыт работы с большим объемом данных; умение анализировать полученную информацию и выделять ключевые аспекты; умение эффективно общаться, излагать свои идеи и аргументированно отстаивать свою точку зрения будет плюсом: знание синтаксиса java, опыт работы с реляционными бд; знание linux команды в целях чтения логов, операций в файловой системе; общие знания об itsm возможность работы с новыми технологиями; обучение за счёт компании; гибкое начало рабочего дня; современный и комфортный офис; дмс;",координаторпофункциональномутестированию,Санкт-Петербург,,130000.0,C-Executives,2019-09-12T13:26:15+0300,between1And3,full,fullDay,Atlassian Jira|SQL|Тестирование|Работа с базами данных|MS Access
