,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1236,1236,,,,"требуемый опыт работы: 1–3 года полная занятость, полный день adnetic – платформа нативной рекламы. мы предлагаем эффективные форматы нативной рекламы от крупнейших российских паблишеров. в связи с ростом количества проектов, нашей команде необходим трафик-менеджер, который будет незаменим для нашего старшего специалиста в следующих задачах: - анализ целевой аудитории партнеров - мониторинг рынка - помощь в составлении медиапланов - участие в подготовке рк и их сопровождении - анализ эффективности рк ожидаем от кандидата: - опыт работы на аналогичной должности от 1 года - знание специфики интернет-рекламы - знание основ статистики, владение excel - понимание систем ga+ ям - гибкое мышление, коммуникабельность, горящие глаза и умение работать в команде что предлагаем: - заработную плату в рынке, обсудим при встрече - непрерывное обучение и развитие в сфере digital - замечательную команду, с которой не придется скучать",трафик менеджер (нативная реклама),Тюмень,40000.0,80000.0,Аdnetic,2019-10-08T13:31:56+0300,between1And3,full,fullDay,Анализ трафика|Google Analytics|MS Excel|заведение рекламных кампаний|составление аналитических отчётов по рекламным кампаниям клиентов
845,845,,,,"требуемый опыт работы: 1–3 года полная занятость, полный день adnetic – платформа нативной рекламы. мы предлагаем эффективные форматы нативной рекламы от крупнейших российских паблишеров. в связи с ростом количества проектов, нашей команде необходим трафик-менеджер, который будет незаменим для нашего старшего специалиста в следующих задачах: - анализ целевой аудитории партнеров - мониторинг рынка - помощь в составлении медиапланов - участие в подготовке рк и их сопровождении - анализ эффективности рк ожидаем от кандидата: - опыт работы на аналогичной должности от 1 года - знание специфики интернет-рекламы - знание основ статистики, владение excel - понимание систем ga+ ям - гибкое мышление, коммуникабельность, горящие глаза и умение работать в команде что предлагаем: - заработную плату в рынке, обсудим при встрече - непрерывное обучение и развитие в сфере digital - замечательную команду, с которой не придется скучать",трафик менеджер (нативная реклама),Санкт-Петербург,60000.0,100000.0,Аdnetic,2019-10-08T13:32:44+0300,between1And3,full,fullDay,Анализ трафика|Google Analytics|MS Excel|заведение рекламных кампаний|составление аналитических отчётов по рекламным кампаниям клиентов
