,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1195,1195,"программирование и поддержка сайтов (отдельно backend, отдельно frontend, либо full-stack).","работа в офигенном офисе, иногда можно из дома; масштабные и интересные проекты (90% мск, питер, зарубежье); развитие за счет компании (английский прямо в офисе, пятничные лекции, посещение крупных конференций, внутреннее обучение и т.п.); помощь команды; проектная работа через систему битрикс24; оборудованное рабочее место, необходимая литература, кофе, чай, сахар, греча, крупы; отсутствие дресс-кода, можно ходить в домашних тапочках, как многие и делают.","backend: php 5 и 7, 1с битрикс &quot;управление сайтом&quot;, yii, laravel. sql: реляционные базы данных, составление запросов, mysql (mariadb, perconadb). серверное окружение: lamp, nginx + php-fpm + mysql. html-верстка: html5, css3, кроссбраузерная верстка (webkit, gecko, ie =&gt; 10), пользовательские скрипты: javascript (ecmascript 6), jquery. git-репозитории. frontend: javascript, es6, sass/stylus, pug, gulp/webpack, git-репозитории, именования по бему, фреймворки angular/react/vue хорошо если node.js плюсы к карме: опыт коммерческой разработки; опыт настройки и администрирования серверного по. работа в офигенном офисе, иногда можно из дома; масштабные и интересные проекты (90% мск, питер, зарубежье); развитие за счет компании (английский прямо в офисе, пятничные лекции, посещение крупных конференций, внутреннее обучение и т.п.); помощь команды; проектная работа через систему битрикс24; оборудованное рабочее место, необходимая литература, кофе, чай, сахар, греча, крупы; отсутствие дресс-кода, можно ходить в домашних тапочках, как многие и делают.","программирование и поддержка сайтов (отдельно backend, отдельно frontend, либо full-stack). backend: php 5 и 7, 1с битрикс &quot;управление сайтом&quot;, yii, laravel. sql: реляционные базы данных, составление запросов, mysql (mariadb, perconadb). серверное окружение: lamp, nginx + php-fpm + mysql. html-верстка: html5, css3, кроссбраузерная верстка (webkit, gecko, ie =&gt; 10), пользовательские скрипты: javascript (ecmascript 6), jquery. git-репозитории. frontend: javascript, es6, sass/stylus, pug, gulp/webpack, git-репозитории, именования по бему, фреймворки angular/react/vue хорошо если node.js плюсы к карме: опыт коммерческой разработки; опыт настройки и администрирования серверного по. работа в офигенном офисе, иногда можно из дома; масштабные и интересные проекты (90% мск, питер, зарубежье); развитие за счет компании (английский прямо в офисе, пятничные лекции, посещение крупных конференций, внутреннее обучение и т.п.); помощь команды; проектная работа через систему битрикс24; оборудованное рабочее место, необходимая литература, кофе, чай, сахар, греча, крупы; отсутствие дресс-кода, можно ходить в домашних тапочках, как многие и делают.",программист web разработчик (backend frontend),Тюмень,40000.0,110000.0,Креатив,2019-10-01T15:13:39+0300,between1And3,full,fullDay,PHP|1С-Битрикс|Yii|Laravel|JavaScript|jQuery|HTML|CSS|SQL|ReactJS|AngularJS|VueJS|Git|ООП|Symfony
