,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1092,1092,,· официальное трудоустройство по тк рф и конкурентную заработную плату; · 5-ти дневная рабочую неделя с 09.00 до 18.00 (возможны изменения по согласованию); · дмс после 3 месяцев работы. офисный врач; развитие под руководством опытного наставника в профессиональной команде.,"· высшее или неполное высшее техническое образование; · опыт работы разработчиком/администратором sql от 0,5 года; · активность и инициативность, готовность придумывать решения в быстроменяющихся обстоятельствах; · желание развиваться и создавать эффективные инструменты, с которыми приятно работать и достигать результаты; · тяга все систематизировать и находить решения сложных задач.","зао «первая мебельная фабрика» ищет активных и целеустремлённых специалистов, которые хотят развиваться в профессии и решать разнообразные и интересные задачи в разработке и администрировании ms sql на одном из крупнейших производственных предприятий мебельной отрасли в россии. мы готовы рассматривать начинающих специалистов, которым будет интересно развиваться вместе с нами. что нужно будет делать: · разрабатывать новую и развивать существующую функциональность нескольких бд на ms sql. бд обслуживают несколько ис предприятия: производство, проектирование, учет; · администрировать сервер бд; · учиться, предлагать и использовать различные инструменты ms sql: etl, olap, reporting services; · выступать в роли devops в рамках своей зоны ответственности; · курировать release management по разработке некоторых ис предприятия. · высшее или неполное высшее техническое образование; · опыт работы разработчиком/администратором sql от 0,5 года; · активность и инициативность, готовность придумывать решения в быстроменяющихся обстоятельствах; · желание развиваться и создавать эффективные инструменты, с которыми приятно работать и достигать результаты; · тяга все систематизировать и находить решения сложных задач. вашими преимуществами будут: · опыт объектно-ориентированного программирования; · опыт front-end программирования вообще; · опыт тестирования по; · желание решать задачи полного цикла (от работы с заказчиком, до тестирования и релиза). · официальное трудоустройство по тк рф и конкурентную заработную плату; · 5-ти дневная рабочую неделя с 09.00 до 18.00 (возможны изменения по согласованию); · дмс после 3 месяцев работы. офисный врач; развитие под руководством опытного наставника в профессиональной команде.",разработчик sql,Санкт-Петербург,,,Холдинг Первая мебельная фабрика,2019-10-07T09:57:36+0300,noExperience,full,fullDay,
