,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1370,1370,монтаж и демонтаж оборудования гтс на скважине подключение и отключение оборудования гтс к электроснабжению подключение и отключение оборудования гтс к связи для передачи онлайн информации с кустовой площадки в цитс гтс и заказчику обслуживание комплексов в процессе работы для бесперебойной передачи данных в цитс гтс и заказчику,официальное трудоустройство работа на месторождении в янао вахтовый метод организации работ 30/30 оплата проезда от места жительства до пункта сбора,"образование высшее или среднее специальное по направлению деятельности знание кипиа (датчики производства в-1336) умение паять, знание компьютера на уровне &quot;продвинутого&quot; пользователя, опыт настройки ip-видеонаблюдения, спутникового оборудования. официальное трудоустройство работа на месторождении в янао вахтовый метод организации работ 30/30 оплата проезда от места жительства до пункта сбора","монтаж и демонтаж оборудования гтс на скважине подключение и отключение оборудования гтс к электроснабжению подключение и отключение оборудования гтс к связи для передачи онлайн информации с кустовой площадки в цитс гтс и заказчику обслуживание комплексов в процессе работы для бесперебойной передачи данных в цитс гтс и заказчику образование высшее или среднее специальное по направлению деятельности знание кипиа (датчики производства в-1336) умение паять, знание компьютера на уровне &quot;продвинутого&quot; пользователя, опыт настройки ip-видеонаблюдения, спутникового оборудования. официальное трудоустройство работа на месторождении в янао вахтовый метод организации работ 30/30 оплата проезда от места жительства до пункта сбора",операторгтс,Тюмень,,,ИнТех,2019-09-30T12:42:35+0300,between3And6,full,flyInFlyOut,
