,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1399,1399,,,,"задачи: - организация работы по привлечению, сохранению и развитию клиентов крупного бизнеса в регионе; - обеспечение выполнения ключевых показателей бизнеса; - проведение встреч с клиентами на уровне первых лиц; - формирование бюджета; - обучение, наставничество и мотивация сотрудников в регионе. потребуется: - опыт прямых продаж в сегменте в2в; - опыт организации работы группы людей; - опыт проведения обучения и наставничества; - навык работы в условиях многозадачности; - развитые аналитические способности, инициативность; - переезд в г.екатеринбург.",руководитель по продажам клиентам крупного бизнеса (г.екатеринбург),Тюмень,,,ANCOR FinTech,2019-10-10T12:37:18+0300,between3And6,full,fullDay,Управление продажами|Прямые продажи|Наставничество|Обучение и развитие|Организаторские навыки|Ориентация на результат|переговоры с первыми лицами компаний|Бюджетирование|Управление отношениями с клиентами|Многозадачность|Планирование продаж
