,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1013,1013,,,"- опыт создания ios-приложений от двух лет; - отличные навыки работы с uikit, фреймворком foundation, core graphics и core animation; - понимание деталей сетевого взаимодействия на всех уровнях абстракции в ios; - глубокое знание модели управления памятью cocoa и деталей работы mrc и arc; - практический опыт разработки многопоточных приложений и владение современными методиками организации асинхронной работы на ios; - базовое представление о веб-технологиях, знание основ вёрстки, баз данных и работы с системами контроля версий (git); - наличие портфолио с выполненными проектами.","команда электронной коммерции ищет мобильного разработчика. вам предстоит создавать продукты для перспективного направления — social commerce. вы получите опыт работы над приложением одного из крупнейших интернет-проектов европы — вконтакте, а также внесёте личный вклад в становление нового игрока на российском рынке. у нас много задач, поэтому мы ждём самостоятельного специалиста, чтобы вместе пробовать новое, улучшать старое и отказываться от ненужного. вы будете: - разрабатывать новую функциональность в ios-приложении вконтакте; - участвовать в проекте от проработки требований до передачи в тестирование и запуска; - плотно взаимодействовать с дизайнерами, тестировщиками и другими продуктовыми командами. - опыт создания ios-приложений от двух лет; - отличные навыки работы с uikit, фреймворком foundation, core graphics и core animation; - понимание деталей сетевого взаимодействия на всех уровнях абстракции в ios; - глубокое знание модели управления памятью cocoa и деталей работы mrc и arc; - практический опыт разработки многопоточных приложений и владение современными методиками организации асинхронной работы на ios; - базовое представление о веб-технологиях, знание основ вёрстки, баз данных и работы с системами контроля версий (git); - наличие портфолио с выполненными проектами. мы ценим: - способность быстро и качественно решать задачи; - ориентированность на результат; - самостоятельность, ответственность, инициативность и внимание к деталям в коде и интерфейсах; - гибкий и системный подход в работе над сложными проектами. мы предлагаем: - возможность влиять на продукт, которым ежемесячно пользуются больше 97 миллионов человек; - простор для профессионального роста; - совместную работу с лучшими специалистами на рынке; - офис в историческом центре санкт-петербурга; - гибкий график и минимум бюрократии; - вознаграждение, зависящее только от ваших знаний и трудоспособности; - полный социальный пакет.",ios разработчик (команда электронной коммерции),Санкт-Петербург,,,ВКонтакте,2019-09-24T17:04:46+0300,between3And6,full,fullDay,
