,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
537,537,,,,"nitka technologies, inc. is a privately held american company with offices in usa, russia, and belarus with currently over 200 dedicated developers and technical support engineers. we&#39;re looking for a passionate frontend developer to join our team and participate in development of the various products for biotechnological company. in this role you will: participate in attractive startup development almost from scratch develop web applications using react + node.js + aws stack collaborate with other members of the engineering team to build robust, reusable and maintainable code to support and grow products we are looking for: strong skills to get work done minimum of 3 years of production react.js experience (primary skill) knowledge of node.js or at least some skills in be framework + ready to learn node.js typescript some experience in aws infrastructure (lambda, api gateway, cloudformation, codebuild, s3, route53, etc.) experience with unit tests writing experience with test automation or ready to learn comfortable with git, code reviews and jira we offer: full-time remote work (8h/day) long-term project salary in usd paid vacations, holidays, sick leaves opportunities for professional growth",fullstack frontend react.js developer,Санкт-Петербург,,,Nitka Technologies,2019-09-12T18:41:58+0300,between3And6,full,fullDay,React|Node.js|AWS stack|Typescript|Английский язык
