,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
111,111,удаленная диагностика и решение проблем корпоративных клиентов с доступом к сети интернет; консультирование по техническим вопросам; удалённая настройка оборудования;,"оформление согласно тк рф; белая заработная плата; график работы: 2/2 9-21; мы готовы рассмотреть кандидатов без опыта работы, но с большим желанием развиваться в сфере сетевых технологий; реальная возможность расти и развиваться профессионально; уютный офис в центре города, чай и кофе за счет компании.",,"удаленная диагностика и решение проблем корпоративных клиентов с доступом к сети интернет; консультирование по техническим вопросам; удалённая настройка оборудования; что ждем от кандидата: знание основ tcp/ip, сетевых протоколов: ip, arp, dhcp, dns, telnet, ssh, tcp, udp, sip; понимание построения локальной сети; представление об уровнях модели osi; базовые представления о процессах коммутации и маршрутизации; опыт настройки подключения к сети интернет различных устройств: роутера, компьютера и т.д. стрессоустойчивость, обучаемость, коммуникабельность, грамотная устная речь. оформление согласно тк рф; белая заработная плата; график работы: 2/2 9-21; мы готовы рассмотреть кандидатов без опыта работы, но с большим желанием развиваться в сфере сетевых технологий; реальная возможность расти и развиваться профессионально; уютный офис в центре города, чай и кофе за счет компании.",специалисттехническойподдержкиинженергсктв(b2bсегмент),Санкт-Петербург,30000.0,35000.0,ЭР-Телеком,2019-10-07T10:07:44+0300,noExperience,full,shift,
