,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
354,354,,,,"компания эго транслейтинг: надежная компания с 29-летним опытом на рынке переводов россии; сертифицированная в соответствии со стандартом iso 9001; открывает вакантную позицию «менеджер проектов». мы продолжаем развиваться и ищем кандидата, которому нравится организовать и координировать задачи и коллег настоящего фаната своего дела, для которого каждый реализованный проект – драйв. если вы хотите развиваться в сфере лингвистических услуг и высоких технологий присоединяйтесь к нам работа у нас — это: отлаженные бизнес-процессы; уникальная возможность участия в знаковых проектах мирового уровня; интересная работа в сфере интеллектуального бизнеса; особая атмосфера для развития и реализации ваших талантов. задачи: координация, учет и контроль выполнения работ по проектам письменного перевода; взаимодействие с исполнителями; распределение работ между исполнителями (переводчики, редакторы, корректоры). ​расчет стоимости и сроков исполнения заказов; контроль времени исполнения заказов исполнителями. навыки и компетенции: высшее образование, опыт управления проектами в сфере услуг - приветствуется английский язык - от intermediate. личные качества: внимательность, усидчивость, стрессоустойчивость, нацеленность на результат. мы предлагаем: оформление в соответствии с тк рф: оплачиваемый отпуск, больничный; график работы 5-ти дневная раб. неделя удобное расположение офиса — 5 минут пешком от ст. м. «садовая/сенная площадь»; обучение и возможность карьерного роста",менеджерпроектов(письменныепереводы),Санкт-Петербург,,,ЭГО Транслейтинг,2019-09-27T18:55:04+0300,noExperience,full,fullDay,
