,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
848,848,,,,"компания «корона авто» - федеральный оптовый дистрибьютор автозапчастей для импортных грузовых автомобилей, приглашает в свою команду аналитика 1с. сейчас мы находимся на этапе внедрения системы 1с: erp, интегрированной с зуп, документооборотом и бухгалтерией. управление разработкой поставлено на методологии agile scrum с применением передовых методик ci. основная цель - максимальное удовлетворение потребностей бизнеса с работой на опережение. ваши задачи: участие с позиции product owner или аналитика в продуктовой разработке; анализ бизнес-процессов и применение их на типовых механизмах бп 2 и 3 версии, зуп 3.0, erp; формирование требований к системе; формирование пула изменений системы в соответствии с требованиями бизнеса; бдд подход. наши ожидания: опыт первичного анализа требований заказчика по изменениям в кис; предпроектное исследование бизнес-процессов и формирование тз с учетом типовых механизмов 1с: erp; знание конфигураций бп, зуп 3.0, erp (либо ка 2 либо ут 11); знание основ кадрового учета и рсбу; уверенное знание модели финансового учета в системе; преимуществом будет участие в постановках финансового учета (не менее одного завершенного проекта) и/или опыт автоматизации процессов бдр, бддс, srm. мы предлагаем: работу в крупной опытной команде по внедрению erp с применением современных методик разработки: ci, scrum, bdd, tdd. интересные задачи и широкую свободу действий. возможность профессионального и карьерного развития. дружный коллектив и насыщенную корпоративную жизнь. постоянную работу с оформлением по тк рф. пятидневную рабочую неделю с графиком пн-чт с 09:00 до 17:30 и в пт с 09:00 до 16:30. уютный офис в шаговой доступности от м.балтийская, м.нарвская чай/кофе за счет компании. оплату проезда в размере 2900 руб.. надбавки за стаж работы в компании от 2х лет.",аналитик1с(1с:erp),Санкт-Петербург,100000.0,,Корона Авто,2019-10-09T14:21:41+0300,between3And6,full,fullDay,
