,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
528,528,"обслуживание пожарно-охранной сигнализации обслуживание систем видеонаблюдения обслуживание систем контроля проведение то и ппр на системах апс, соуэ, ос, свн, скуд составление отчетности","разъездной характер работы по санкт-петербургу и лен. обл. работа в стабильной компании график работы 5/2 по 8.ч, вых. сб. и вс. компенсация проезда (при отсутствии автомобиля оплачивается карта подорожник) оформление по тк рф возможны переработки и доп. заявки (оплачиваются отдельно) предоставляется спец. одежда, рабочий инструмент","опыт работы в данной должности от 1 года и выше готовность к разъездному характеру работы по городу и области разъездной характер работы по санкт-петербургу и лен. обл. работа в стабильной компании график работы 5/2 по 8.ч, вых. сб. и вс. компенсация проезда (при отсутствии автомобиля оплачивается карта подорожник) оформление по тк рф возможны переработки и доп. заявки (оплачиваются отдельно) предоставляется спец. одежда, рабочий инструмент","обслуживание пожарно-охранной сигнализации обслуживание систем видеонаблюдения обслуживание систем контроля проведение то и ппр на системах апс, соуэ, ос, свн, скуд составление отчетности опыт работы в данной должности от 1 года и выше готовность к разъездному характеру работы по городу и области разъездной характер работы по санкт-петербургу и лен. обл. работа в стабильной компании график работы 5/2 по 8.ч, вых. сб. и вс. компенсация проезда (при отсутствии автомобиля оплачивается карта подорожник) оформление по тк рф возможны переработки и доп. заявки (оплачиваются отдельно) предоставляется спец. одежда, рабочий инструмент",инженерпообслуживаниюсетейбезопасности,Санкт-Петербург,50000.0,,Кадрофф,2019-09-30T13:21:02+0300,between1And3,full,fullDay,Мобильность|Работа с документами
