,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
311,311,,,,"в команду массового рекрутинга преподавателей skyteach самой крупной в европе онлайн-школы английского языка skyeng нужен руководитель агентской сети. работа с нами – это не шаблонное выполнение инструкций, а возможность для развития и проявления инициативы. кто такой агент? это удаленный сотрудник, который всеми возможными способами ищет подходящих кандидатов на позицию преподавателя, коммуницирует с ними, отрабатывает возражения по скриптам до тех пор, пока кандидат не запишется на собеседование. агенты на сдельной оплате труда, т.е. получают бонусы за результат. у нас порядка 75 агентов, которые разбиты на 4 группы, возглавляемые координаторами. мы ищем руководителя всей этой сети. круг обязанностей: четкое планирование работы агентской сети создание и внедрение стандартов работы агентов и координаторов внедрение crm для работы с агентами увеличение конверсий анализ работы каналов и агентов индивидуально мы предлагаем: дрим-тим профессионалов. знаем, все компании так пишут. лучше посмотрим на твою реакцию через месяц работы с нами! сложные и интересные задачи; высокий уровень заработной платы; оплачиваемый отпуск; полный рабочий день; удалённый график работы; дружный и целеустремленный коллектив (особенно дружный).",руководительпроектовпоразвитиюагентскойсети,Санкт-Петербург,,,Skyeng,2019-10-02T15:35:39+0300,between1And3,full,remote,CRM|Управление временем|сетевой маркетинг|Cоциальный маркетинг|построение команды
