,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
725,725,"участие в проектировании и разработке продуктов компании в роли разработчика/эксперта по архитектуре и инфраструктуре продуктов компании. генерировать идеи, аргументировать их и брать ответственность за их воплощение в архитектуре продуктов компании. анализ и развитие существующей архитектуры, проектирование новых решений, поддержание целостности и работоспособности кода продуктов компании. взаимодействие с отделом тестирования и другими подразделениями компании.",оформление по тк рф. «белая» заработная плата. дмс уровень оплаты обсуждается по итогам собеседования. график работы 5/2. коллектив профессионалов. офис в шаговой доступности от ст.м.площадь ленина (арсенальная).,"навыки коммуникации и эффективного взаимодействия с коллегами. отличное знание с++, понимание современных технологий к разработки распределенных информационных систем. опыт работы с linux. опыт работы старшим или ведущим разработчиком от 3 лет. опыт работы с git. умение писать качественный и поддерживаемый код. умение формулировать идеи и описывать технические решения в документации.","компания «лаборатория цифрового зрения» основана в 2010 году и является российским производителем автоматических комплексов фото-видео фиксации нарушений правил дорожного движения. в нашу команду требуется опытный разработчик, способный взять на себя ведущую роль в разработке продуктов компании как технический эксперт/архитектор системы. участие в проектировании и разработке продуктов компании в роли разработчика/эксперта по архитектуре и инфраструктуре продуктов компании. генерировать идеи, аргументировать их и брать ответственность за их воплощение в архитектуре продуктов компании. анализ и развитие существующей архитектуры, проектирование новых решений, поддержание целостности и работоспособности кода продуктов компании. взаимодействие с отделом тестирования и другими подразделениями компании. навыки коммуникации и эффективного взаимодействия с коллегами. отличное знание с++, понимание современных технологий к разработки распределенных информационных систем. опыт работы с linux. опыт работы старшим или ведущим разработчиком от 3 лет. опыт работы с git. умение писать качественный и поддерживаемый код. умение формулировать идеи и описывать технические решения в документации. будет преимуществом: знание computer vision, machine learning и/или математических алгоритмов. оформление по тк рф. «белая» заработная плата. дмс уровень оплаты обсуждается по итогам собеседования. график работы 5/2. коллектив профессионалов. офис в шаговой доступности от ст.м.площадь ленина (арсенальная).",ведущий старший разработчик c++,Санкт-Петербург,,,Лаборатория Цифрового Зрения,2019-10-09T20:33:34+0300,between3And6,full,fullDay,Linux|Git|GitLab|Computer Visio|Machine Learning
