,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
150,150,,,,"производственная компания (производство строительных материалов) ооо &quot;полар инвест&quot; (тм меликонполар) приглашает на работу главного механика. обязанности: обеспечение бесперебойности работы производственного оборудования организация разработки планов осмотров, испытаний и профилактических ремонтов оборудования, контроль выполнения этих планов. обеспечение технического надзора за безопасным состоянием и эксплуатацией машин, механизмов и оборудования. взаимодействие с подрядными организациями, привлекаемыми для проведения капитальных ремонтов оборудования; участие в выборе, приемке и монтаже нового оборудования разработка нормативных материалов по ремонту оборудования, расходам материалов на ремонтно-эксплуатационные нужды, анализом показателей его использования, составлением смет на проведение ремонтов, заполнение заявок на материалы и запчасти для ремонта оборудования, поддержание необходимого уровня запасов запчастей и материалов, составление норм запасов. организация работы по учету наличия и движения оборудования, составлению и оформлению технической и отчетной документации; организация межремонтного обслуживания, своевременного качественного ремонта и модернизации оборудования, проведение работы по повышению надежности и долговечности оборудования, обеспечение рационального использования материалов на выполнение ремонтных работ; требования: высшее техническое образование обязательно опыт координации работ по техническому обслуживанию производственного оборудования от 5-ти лет опыт работы в должности главного механика от 3-х лет опыт надзора за подъемными сооружениями знание технических характеристик и правил эксплуатации оборудования на предприятии понимание принципов охраны труда на современном производстве и его соблюдения и трансляция этих подходов подчиненным ответственность, умение делегировать, способность контролировать четкое выполнение поставленных задач условия: - работа в крупной производственной компании - ленинградская область, г. всеволожск. - конкурентная заработная плата - пятидневная рабочая неделя - з-п &quot;белая&quot; выплачивается два раза в месяц. - оформление по тк рф",главныймеханикпроизводственнойкомпании,Санкт-Петербург,,,"Меликонполар, система предприятий строительной индустрии",2019-10-07T11:30:09+0300,between3And6,full,fullDay,
