,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1127,1127,"обслуживание системного оборудования hewlett packard enterprise, установленного у заказчика: сервера, системы хранения данных, коммутаторы; установка оборудования hpe: сервера, системы хранения данных, коммутаторы; поддержка продаж инфраструктурных решений внутри компании и среди клиентов; взаимодействие с отделом маркетинга в части продвижения решений (участие в маркетинговых активностях, мероприятиях, презентациях и т.п.); заведение и контроль продвижения возможных сделок в crm; работа в команде с техническими экспертами, отделом продаж; выявление, формирование потребностей заказчиков (анализ требований, переговоры); предложение оптимального решения с учетом нескольких параметров, подготовка обоснований выбранных решений; подготовка технико-коммерческих предложений, спецификаций для клиентов, участие в тендерах;",график работы с 9-00 до 18-00 (1 час обед); компенсации рабочих поездок ; командировки локальные. заработная плата по результатам собеседования + премии по итогам работы; профессиональное обучение и сертификация за счёт компании;,"образование техническое высшее; опыт работы с серверами и схд; общие знание принципов построения систем виртуализации (в том числе серверной, vdi, виртуализации схд), облаков (частные, гибридные), гиперконвергентных платформ, резервного копирования, почтовых систем, систем мониторинга, систем управления мобильными устройствами и т.п.; хорошая эрудиция в сфере ит, представление о современных тенденциях в области инфраструктурных решений и смежных областях; понимание схемы лицензирования вендоров, - microsoft, vmware, citrix, veeam, veritas и т.п. технический английский (английский язык на уровне чтения технической документации для прохождения обучения и сертификации от нре); график работы с 9-00 до 18-00 (1 час обед); компенсации рабочих поездок ; командировки локальные. заработная плата по результатам собеседования + премии по итогам работы; профессиональное обучение и сертификация за счёт компании;","требуемый опыт работы: не менее трех лет полная занятость, полный день обслуживание системного оборудования hewlett packard enterprise, установленного у заказчика: сервера, системы хранения данных, коммутаторы; установка оборудования hpe: сервера, системы хранения данных, коммутаторы; поддержка продаж инфраструктурных решений внутри компании и среди клиентов; взаимодействие с отделом маркетинга в части продвижения решений (участие в маркетинговых активностях, мероприятиях, презентациях и т.п.); заведение и контроль продвижения возможных сделок в crm; работа в команде с техническими экспертами, отделом продаж; выявление, формирование потребностей заказчиков (анализ требований, переговоры); предложение оптимального решения с учетом нескольких параметров, подготовка обоснований выбранных решений; подготовка технико-коммерческих предложений, спецификаций для клиентов, участие в тендерах; образование техническое высшее; опыт работы с серверами и схд; общие знание принципов построения систем виртуализации (в том числе серверной, vdi, виртуализации схд), облаков (частные, гибридные), гиперконвергентных платформ, резервного копирования, почтовых систем, систем мониторинга, систем управления мобильными устройствами и т.п.; хорошая эрудиция в сфере ит, представление о современных тенденциях в области инфраструктурных решений и смежных областях; понимание схемы лицензирования вендоров, - microsoft, vmware, citrix, veeam, veritas и т.п. технический английский (английский язык на уровне чтения технической документации для прохождения обучения и сертификации от нре); график работы с 9-00 до 18-00 (1 час обед); компенсации рабочих поездок ; командировки локальные. заработная плата по результатам собеседования + премии по итогам работы; профессиональное обучение и сертификация за счёт компании;","системныйинженерпооборудованиюhpe(сервера,системыхраненияданных,сетевоеоборудование)",Тюмень,50000.0,60000.0,КАТ,2019-10-10T04:27:32+0300,between3And6,full,fullDay,оборудования Hewlett Packard Enterprise
