,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1257,1257,"монтаж систем вн, опс, скс; техническое обслуживание; пусконаладочные работы смонтированных систем; диагностика и восстановление работоспособности существующих систем.",официальное трудоустройство; график работы с понедельника по пятницу с 8.00 до 17.00; рабочее место - на базе в районе гилевской рощи; возможны командировки по территории рф.,"техническое образование, знание autocad; опыт работы в аналогичной сфере будет преимуществом; дисциплинированность, обучаемость; умение оперативно решать задачи в нестандартных ситуациях. официальное трудоустройство; график работы с понедельника по пятницу с 8.00 до 17.00; рабочее место - на базе в районе гилевской рощи; возможны командировки по территории рф.","монтаж систем вн, опс, скс; техническое обслуживание; пусконаладочные работы смонтированных систем; диагностика и восстановление работоспособности существующих систем. техническое образование, знание autocad; опыт работы в аналогичной сфере будет преимуществом; дисциплинированность, обучаемость; умение оперативно решать задачи в нестандартных ситуациях. официальное трудоустройство; график работы с понедельника по пятницу с 8.00 до 17.00; рабочее место - на базе в районе гилевской рощи; возможны командировки по территории рф.","монтажник систем вн, опс, скс",Тюмень,,,СтройПроектСервис,2019-10-09T09:15:11+0300,between1And3,full,fullDay,
