,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1304,1304,,"профессиональная команда. будет у кого поучиться новым технологиям, практикам и инструментам если требуется, покупаем новые инструменты для повышения эффективности работы опыт работы в реальных проектах федерального масштаба: интернет-магазины, маркетплейсы, b2b-порталы. отличная рабочая атмосфера без дресс-кода и лишней бюрократии рабочая станция с ssd-диском и двумя мониторами работа в комфортном офисе рядом с перекрёстком ул. мельникайте/50 лет октября. до офиса удобно добираться на автобусе из любого района города, остановки рядом. есть парковки для автомобилей в офисе отдельный кабинет формата переговорка/кухня: холодильник, кофемашина, микроволновка, чайник, печеньки. чистая питьевая бутилированная вода. большие окна, свежий воздух, тишина график работы обсуждаем: 5/2, 8-часовой рабочий день в период с 9-00 до 22-00 рядом: множество заведений общепита, тренажёрный зал, парикмахерская официальное оформление по тк рф с записью в трудовой книжке оплачиваемый испытательный срок 3 месяца. обучаем в период испытательного срока",,"что нужно делать: нам нужен человек, который возьмет на себя часть задач разработчиков. чаще всего необходимо разрабатывать интернет-магазины, маркетплейсы, b2b-порталы по конкретным тз, написанными техническими специалистами. иногда будут задачи по доработкам уже существующих проектов. в работе мы ждем от вас ответственности, самостоятельности, внимательности и аккуратности. если столкнетесь с чем то сложным и решения не будет в наших внутренних документах не бойтесь обратиться к коллегам за помощью. какие требования: уверенные знания html, css, javascript использование препроцессоров sass/scss gulp/webpack опыт работы с git/git-flow хорошее понимание ооп, опыт его использования знание одного из фреймворков, желательно vue.js профессиональная команда. будет у кого поучиться новым технологиям, практикам и инструментам если требуется, покупаем новые инструменты для повышения эффективности работы опыт работы в реальных проектах федерального масштаба: интернет-магазины, маркетплейсы, b2b-порталы. отличная рабочая атмосфера без дресс-кода и лишней бюрократии рабочая станция с ssd-диском и двумя мониторами работа в комфортном офисе рядом с перекрёстком ул. мельникайте/50 лет октября. до офиса удобно добираться на автобусе из любого района города, остановки рядом. есть парковки для автомобилей в офисе отдельный кабинет формата переговорка/кухня: холодильник, кофемашина, микроволновка, чайник, печеньки. чистая питьевая бутилированная вода. большие окна, свежий воздух, тишина график работы обсуждаем: 5/2, 8-часовой рабочий день в период с 9-00 до 22-00 рядом: множество заведений общепита, тренажёрный зал, парикмахерская официальное оформление по тк рф с записью в трудовой книжке оплачиваемый испытательный срок 3 месяца. обучаем в период испытательного срока дополнительные инструкции после отклика нужно будет заполнить небольшую анкету 9 преимуществ работы в компании legacy: вы устроитесь в нашу компанию и уже через 1 год получите компетенции для участия в крупных технологичных проектах. разработаете минимум 12 проектов, получите квалификацию и опыт, которые пополнят портфолио. работа в команде с другими людьми (аналитики, проектировщики, дизайнеры, специалисты по продвижению), которые подпитывают новыми знаниями. сформированные рабочие процессы (проект разрабатывается плавно и прогнозируемо). возможность влиять на процессы в компании (по окончанию каждого проекта работаем над ошибками). составляем личный план развития + старший товарищ, который поможет. современные инструменты для управления проектами. вы научитесь работать с передовыми инструментами. компания оплачивает учёбу и сертификацию.",web-программистfrontenddeveloper,Тюмень,25000.0,80000.0,Легаси,2019-09-23T08:46:16+0300,between1And3,full,fullDay,Веб разработка|Backend development|PHP|1С-Битрикс|JavaScript|Git|PostgreSQL|ООП|MySQL|Веб-программирование|Bitrix|SQL|Ajax
