,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
194,194,"управление группой поддержки программного обеспечения; обеспечение поддержки пользователей и непрерывности работы сервисов: 1c, axapta, мобильного приложения магазинов; обеспечение приема в сервис нового по, результатов работы проектного офиса; участие в архитектурном контроле проектов; постоянная совместная работа со смежными подразделениями по улучшению качества работы сопровождаемого по.","«белую» заработную плату (выплата 2 раза в месяц); уровень заработной платы обсуждается индивидуально на собеседовании; официальное оформление по тк рф, оплачиваемый больничный лист, оплачиваемый отпуск 28 календарных дней; 50% скидку на модели компании (love republic, befree, zarina, sela); пятидневную рабочую неделю с гибким временем начала рабочего дня; рабочее пространство - очень красивый современный лофт на ст.м. балтийская; дмс после полугода работы; корпоративную йогу, футбол, волейбол, насыщенную и очень яркую корпоративную жизнь.","высшее образование; желателен опыт работы на руководящей должности от 2х лет; опыт руководства подразделением, занимающимся поддержкой программного обеспечения; опыт управления проектами; знание и умение применять методологию itil; аналитический склад ума, умение систематизировать, обобщать информацию и выявлять отклонения. «белую» заработную плату (выплата 2 раза в месяц); уровень заработной платы обсуждается индивидуально на собеседовании; официальное оформление по тк рф, оплачиваемый больничный лист, оплачиваемый отпуск 28 календарных дней; 50% скидку на модели компании (love republic, befree, zarina, sela); пятидневную рабочую неделю с гибким временем начала рабочего дня; рабочее пространство - очень красивый современный лофт на ст.м. балтийская; дмс после полугода работы; корпоративную йогу, футбол, волейбол, насыщенную и очень яркую корпоративную жизнь.","управление группой поддержки программного обеспечения; обеспечение поддержки пользователей и непрерывности работы сервисов: 1c, axapta, мобильного приложения магазинов; обеспечение приема в сервис нового по, результатов работы проектного офиса; участие в архитектурном контроле проектов; постоянная совместная работа со смежными подразделениями по улучшению качества работы сопровождаемого по. высшее образование; желателен опыт работы на руководящей должности от 2х лет; опыт руководства подразделением, занимающимся поддержкой программного обеспечения; опыт управления проектами; знание и умение применять методологию itil; аналитический склад ума, умение систематизировать, обобщать информацию и выявлять отклонения. «белую» заработную плату (выплата 2 раза в месяц); уровень заработной платы обсуждается индивидуально на собеседовании; официальное оформление по тк рф, оплачиваемый больничный лист, оплачиваемый отпуск 28 календарных дней; 50% скидку на модели компании (love republic, befree, zarina, sela); пятидневную рабочую неделю с гибким временем начала рабочего дня; рабочее пространство - очень красивый современный лофт на ст.м. балтийская; дмс после полугода работы; корпоративную йогу, футбол, волейбол, насыщенную и очень яркую корпоративную жизнь.",руководитель группы поддержки бизнес приложений,Санкт-Петербург,,,Мэлон Фэшн Груп,2019-09-25T10:57:03+0300,between3And6,full,fullDay,Системный подход|Мобильность|Opera|MS Publisher|AXAPTA
